#      x          Cp  
     1.00000    0.10373
     0.99062    0.09026
     0.97870    0.07175
     0.96541    0.05213
     0.95072    0.03144
     0.93479    0.01027
     0.91805   -0.01071
     0.90091   -0.03102
     0.88357   -0.05059
     0.86606   -0.06946
     0.84841   -0.08766
     0.83065   -0.10520
     0.81285   -0.12217
     0.79502   -0.13870
     0.77718   -0.15491
     0.75932   -0.17087
     0.74146   -0.18663
     0.72360   -0.20226
     0.70573   -0.21781
     0.68788   -0.23337
     0.67003   -0.24893
     0.65220   -0.26443
     0.63437   -0.27981
     0.61654   -0.29520
     0.59872   -0.31076
     0.58091   -0.32666
     0.56312   -0.34278
     0.54535   -0.35896
     0.52759   -0.37519
     0.50984   -0.39169
     0.49211   -0.40888
     0.47445   -0.42667
     0.45686   -0.44434
     0.43930   -0.46092
     0.42173   -0.47668
     0.40416   -0.49299
     0.38668   -0.51205
     0.36942   -0.53099
     0.35239   -0.54427
     0.33552   -0.54337
     0.31872   -0.53818
     0.30188   -0.54242
     0.28494   -0.57496
     0.26785   -0.61370
     0.25069   -0.64348
     0.23361   -0.67784
     0.21675   -0.72479
     0.20017   -0.83996
     0.18395   -1.12818
     0.16817   -1.18136
     0.15291   -1.20694
     0.13828   -1.23457
     0.12436   -1.26752
     0.11128   -1.30907
     0.09913   -1.36129
     0.08797   -1.42331
     0.07782   -1.49380
     0.06865   -1.56821
     0.06043   -1.63992
     0.05308   -1.70523
     0.04652   -1.76362
     0.04067   -1.81269
     0.03544   -1.84917
     0.03077   -1.87289
     0.02657   -1.88501
     0.02281   -1.88060
     0.01944   -1.85752
     0.01642   -1.81652
     0.01373   -1.75486
     0.01134   -1.67046
     0.00922   -1.56149
     0.00735   -1.42742
     0.00569   -1.27578
     0.00425   -1.12198
     0.00303   -0.96851
     0.00202   -0.80759
     0.00122   -0.63563
     0.00063   -0.44968
     0.00023   -0.24880
     0.00003   -0.03118
     0.00003    0.20210
     0.00023    0.42530
     0.00063    0.61437
     0.00122    0.76386
     0.00202    0.87409
     0.00303    0.94792
     0.00425    0.98955
     0.00569    1.00318
     0.00735    0.99342
     0.00922    0.96415
     0.01134    0.91985
     0.01373    0.86364
     0.01642    0.79927
     0.01944    0.72918
     0.02281    0.65614
     0.02657    0.58264
     0.03077    0.51063
     0.03544    0.44018
     0.04067    0.37303
     0.04652    0.31093
     0.05308    0.25364
     0.06043    0.20079
     0.06865    0.15412
     0.07782    0.11487
     0.08797    0.08131
     0.09913    0.05348
     0.11128    0.03192
     0.12436    0.01637
     0.13828    0.00486
     0.15291   -0.00269
     0.16817   -0.00650
     0.18395   -0.00764
     0.20017   -0.00684
     0.21675   -0.00440
     0.23361   -0.00075
     0.25069    0.00328
     0.26785    0.00664
     0.28494    0.01343
     0.30188    0.01838
     0.31872    0.01208
     0.33552   -0.00161
     0.35239   -0.01555
     0.36942   -0.02250
     0.38668   -0.02503
     0.40416   -0.02599
     0.42173   -0.02717
     0.43930   -0.02794
     0.45686   -0.02770
     0.47445   -0.02631
     0.49211   -0.02423
     0.50984   -0.02189
     0.52759   -0.01941
     0.54535   -0.01666
     0.56312   -0.01355
     0.58091   -0.01009
     0.59872   -0.00636
     0.61654   -0.00242
     0.63437    0.00180
     0.65220    0.00636
     0.67003    0.01136
     0.68788    0.01676
     0.70573    0.02256
     0.72360    0.02874
     0.74146    0.03532
     0.75932    0.04230
     0.77718    0.04960
     0.79502    0.05709
     0.81285    0.06455
     0.83065    0.07168
     0.84841    0.07814
     0.86606    0.08374
     0.88357    0.08858
     0.90091    0.09272
     0.91805    0.09605
     0.93479    0.09860
     0.95072    0.10046
     0.96541    0.10174
     0.97870    0.10263
     0.99062    0.10323
     1.00000    0.10373
