#      x          Cp  
     1.00000    0.02531
     0.99062    0.02441
     0.97870    0.02319
     0.96541    0.02075
     0.95072    0.01604
     0.93479    0.00992
     0.91805    0.00235
     0.90091   -0.00664
     0.88357   -0.01701
     0.86606   -0.02878
     0.84841   -0.04195
     0.83065   -0.05647
     0.81285   -0.07230
     0.79502   -0.08938
     0.77718   -0.10766
     0.75932   -0.12709
     0.74146   -0.14763
     0.72360   -0.16922
     0.70573   -0.19182
     0.68788   -0.21536
     0.67003   -0.23980
     0.65220   -0.26507
     0.63437   -0.29112
     0.61654   -0.31794
     0.59872   -0.34557
     0.58091   -0.37406
     0.56312   -0.40335
     0.54535   -0.43342
     0.52759   -0.46428
     0.50984   -0.49606
     0.49211   -0.52894
     0.47445   -0.56290
     0.45686   -0.59762
     0.43930   -0.63275
     0.42173   -0.66849
     0.40416   -0.70557
     0.38668   -0.74500
     0.36942   -0.78514
     0.35239   -0.82278
     0.33552   -0.85352
     0.31872   -0.88309
     0.30188   -0.92095
     0.28494   -0.98052
     0.26785   -1.05239
     0.25069   -1.12730
     0.23361   -1.21226
     0.21675   -1.30687
     0.20017   -1.41091
     0.18395   -1.52491
     0.16817   -1.64986
     0.15291   -1.78582
     0.13828   -1.93148
     0.12436   -2.08724
     0.11128   -2.25664
     0.09913   -2.44866
     0.08797   -2.70998
     0.07782   -3.15425
     0.06865   -3.86385
     0.06043   -4.34403
     0.05308   -4.37316
     0.04652   -4.40025
     0.04067   -4.43093
     0.03544   -4.47129
     0.03077   -4.52880
     0.02657   -4.61307
     0.02281   -4.73086
     0.01944   -4.88004
     0.01642   -5.05141
     0.01373   -5.21558
     0.01134   -5.34839
     0.00922   -5.43676
     0.00735   -5.47635
     0.00569   -5.47817
     0.00425   -5.47094
     0.00303   -5.46011
     0.00202   -5.42444
     0.00122   -5.34588
     0.00063   -5.20244
     0.00023   -4.96615
     0.00003   -4.59513
     0.00003   -4.03921
     0.00023   -3.36315
     0.00063   -2.68235
     0.00122   -2.04237
     0.00202   -1.46660
     0.00303   -0.96383
     0.00425   -0.53722
     0.00569   -0.18651
     0.00735    0.10254
     0.00922    0.34307
     0.01134    0.53894
     0.01373    0.69416
     0.01642    0.81246
     0.01944    0.89848
     0.02281    0.95585
     0.02657    0.98938
     0.03077    1.00260
     0.03544    0.99937
     0.04067    0.98264
     0.04652    0.95549
     0.05308    0.91998
     0.06043    0.87855
     0.06865    0.83295
     0.07782    0.78579
     0.08797    0.73800
     0.09913    0.69113
     0.11128    0.64663
     0.12436    0.60551
     0.13828    0.56762
     0.15291    0.53345
     0.16817    0.50330
     0.18395    0.47665
     0.20017    0.45307
     0.21675    0.43240
     0.23361    0.41431
     0.25069    0.39809
     0.26785    0.38268
     0.28494    0.37215
     0.30188    0.36207
     0.31872    0.34263
     0.33552    0.31751
     0.35239    0.29305
     0.36942    0.27525
     0.38668    0.26172
     0.40416    0.24977
     0.42173    0.23761
     0.43930    0.22579
     0.45686    0.21500
     0.47445    0.20546
     0.49211    0.19673
     0.50984    0.18836
     0.52759    0.18018
     0.54535    0.17232
     0.56312    0.16491
     0.58091    0.15789
     0.59872    0.15116
     0.61654    0.14457
     0.63437    0.13817
     0.65220    0.13204
     0.67003    0.12623
     0.68788    0.12067
     0.70573    0.11528
     0.72360    0.10999
     0.74146    0.10482
     0.75932    0.09975
     0.77718    0.09476
     0.79502    0.08985
     0.81285    0.08498
     0.83065    0.08017
     0.84841    0.07549
     0.86606    0.07097
     0.88357    0.06658
     0.90091    0.06226
     0.91805    0.05794
     0.93479    0.05366
     0.95072    0.04952
     0.96541    0.04561
     0.97870    0.04150
     0.99062    0.03821
     1.00000    0.02531
