#      x          Cp  
     1.00000    0.12999
     0.99062    0.11914
     0.97870    0.10444
     0.96541    0.08764
     0.95072    0.06871
     0.93479    0.04800
     0.91805    0.02620
     0.90091    0.00396
     0.88357   -0.01837
     0.86606   -0.04068
     0.84841   -0.06284
     0.83065   -0.08475
     0.81285   -0.10636
     0.79502   -0.12770
     0.77718   -0.14883
     0.75932   -0.16978
     0.74146   -0.19060
     0.72360   -0.21135
     0.70573   -0.23207
     0.68788   -0.25283
     0.67003   -0.27366
     0.65220   -0.29451
     0.63437   -0.31538
     0.61654   -0.33636
     0.59872   -0.35763
     0.58091   -0.37933
     0.56312   -0.40139
     0.54535   -0.42373
     0.52759   -0.44635
     0.50984   -0.46948
     0.49211   -0.49348
     0.47445   -0.51831
     0.45686   -0.54335
     0.43930   -0.56786
     0.42173   -0.59211
     0.40416   -0.61732
     0.38668   -0.64538
     0.36942   -0.67378
     0.35239   -0.69752
     0.33552   -0.70931
     0.31872   -0.71798
     0.30188   -0.73657
     0.28494   -0.78355
     0.26785   -0.84120
     0.25069   -0.89539
     0.23361   -0.95700
     0.21675   -1.02425
     0.20017   -1.09560
     0.18395   -1.17026
     0.16817   -1.24814
     0.15291   -1.33145
     0.13828   -1.44022
     0.12436   -1.65935
     0.11128   -2.12213
     0.09913   -2.33864
     0.08797   -2.36887
     0.07782   -2.39974
     0.06865   -2.43649
     0.06043   -2.48487
     0.05308   -2.55000
     0.04652   -2.63312
     0.04067   -2.73218
     0.03544   -2.84123
     0.03077   -2.94834
     0.02657   -3.04668
     0.02281   -3.12865
     0.01944   -3.18939
     0.01642   -3.22785
     0.01373   -3.23944
     0.01134   -3.22005
     0.00922   -3.16607
     0.00735   -3.07609
     0.00569   -2.95969
     0.00425   -2.83877
     0.00303   -2.71645
     0.00202   -2.57824
     0.00122   -2.41452
     0.00063   -2.21522
     0.00023   -1.97003
     0.00003   -1.66315
     0.00003   -1.27907
     0.00023   -0.86152
     0.00063   -0.46882
     0.00122   -0.12064
     0.00202    0.17521
     0.00303    0.41805
     0.00425    0.61044
     0.00569    0.75577
     0.00735    0.86236
     0.00922    0.93580
     0.01134    0.98084
     0.01373    1.00104
     0.01642    1.00066
     0.01944    0.98318
     0.02281    0.95237
     0.02657    0.91109
     0.03077    0.86272
     0.03544    0.80870
     0.04067    0.75158
     0.04652    0.69324
     0.05308    0.63487
     0.06043    0.57713
     0.06865    0.52190
     0.07782    0.47087
     0.08797    0.42361
     0.09913    0.38074
     0.11128    0.34323
     0.12436    0.31132
     0.13828    0.28377
     0.15291    0.26067
     0.16817    0.24199
     0.18395    0.22683
     0.20017    0.21450
     0.21675    0.20472
     0.23361    0.19706
     0.25069    0.19068
     0.26785    0.18444
     0.28494    0.18271
     0.30188    0.18030
     0.31872    0.16702
     0.33552    0.14703
     0.35239    0.12740
     0.36942    0.11493
     0.38668    0.10698
     0.40416    0.10069
     0.42173    0.09422
     0.43930    0.08815
     0.45686    0.08312
     0.47445    0.07932
     0.49211    0.07629
     0.50984    0.07356
     0.52759    0.07100
     0.54535    0.06872
     0.56312    0.06686
     0.58091    0.06536
     0.59872    0.06414
     0.61654    0.06307
     0.63437    0.06223
     0.65220    0.06168
     0.67003    0.06150
     0.68788    0.06164
     0.70573    0.06204
     0.72360    0.06268
     0.74146    0.06360
     0.75932    0.06480
     0.77718    0.06632
     0.79502    0.06819
     0.81285    0.07046
     0.83065    0.07319
     0.84841    0.07650
     0.86606    0.08047
     0.88357    0.08513
     0.90091    0.09049
     0.91805    0.09654
     0.93479    0.10316
     0.95072    0.10998
     0.96541    0.11647
     0.97870    0.12215
     0.99062    0.12690
     1.00000    0.12999
