#      x          Cp  
     1.00000    0.12448
     0.99062    0.11504
     0.97870    0.10218
     0.96541    0.08721
     0.95072    0.07005
     0.93479    0.05091
     0.91805    0.03036
     0.90091    0.00902
     0.88357   -0.01278
     0.86606   -0.03488
     0.84841   -0.05714
     0.83065   -0.07942
     0.81285   -0.10162
     0.79502   -0.12374
     0.77718   -0.14578
     0.75932   -0.16776
     0.74146   -0.18971
     0.72360   -0.21167
     0.70573   -0.23365
     0.68788   -0.25574
     0.67003   -0.27793
     0.65220   -0.30021
     0.63437   -0.32256
     0.61654   -0.34507
     0.59872   -0.36791
     0.58091   -0.39121
     0.56312   -0.41493
     0.54535   -0.43898
     0.52759   -0.46339
     0.50984   -0.48837
     0.49211   -0.51427
     0.47445   -0.54105
     0.45686   -0.56815
     0.43930   -0.59488
     0.42173   -0.62150
     0.40416   -0.64918
     0.38668   -0.67967
     0.36942   -0.71057
     0.35239   -0.73715
     0.33552   -0.75253
     0.31872   -0.76512
     0.30188   -0.78756
     0.28494   -0.83767
     0.26785   -0.89910
     0.25069   -0.95837
     0.23361   -1.02580
     0.21675   -1.09997
     0.20017   -1.17972
     0.18395   -1.26466
     0.16817   -1.35474
     0.15291   -1.44910
     0.13828   -1.54969
     0.12436   -1.68127
     0.11128   -1.93511
     0.09913   -2.44233
     0.08797   -2.74053
     0.07782   -2.77119
     0.06865   -2.80158
     0.06043   -2.83739
     0.05308   -2.88410
     0.04652   -2.94774
     0.04067   -3.03263
     0.03544   -3.13642
     0.03077   -3.25525
     0.02657   -3.37733
     0.02281   -3.48905
     0.01944   -3.58105
     0.01642   -3.64996
     0.01373   -3.69029
     0.01134   -3.69730
     0.00922   -3.66698
     0.00735   -3.59778
     0.00569   -3.49986
     0.00425   -3.39687
     0.00303   -3.29223
     0.00202   -3.16964
     0.00122   -3.01756
     0.00063   -2.82348
     0.00023   -2.57364
     0.00003   -2.24710
     0.00003   -1.82181
     0.00023   -1.34650
     0.00063   -0.89115
     0.00122   -0.48051
     0.00202   -0.12545
     0.00303    0.17207
     0.00425    0.41326
     0.00569    0.60174
     0.00735    0.74595
     0.00922    0.85404
     0.01134    0.92934
     0.01373    0.97667
     0.01642    0.99948
     0.01944    1.00200
     0.02281    0.98771
     0.02657    0.96034
     0.03077    0.92268
     0.03544    0.87755
     0.04067    0.82682
     0.04652    0.77314
     0.05308    0.71765
     0.06043    0.66151
     0.06865    0.60658
     0.07782    0.55468
     0.08797    0.50576
     0.09913    0.46062
     0.11128    0.42033
     0.12436    0.38532
     0.13828    0.35454
     0.15291    0.32819
     0.16817    0.30628
     0.18395    0.28799
     0.20017    0.27266
     0.21675    0.26004
     0.23361    0.24971
     0.25069    0.24083
     0.26785    0.23230
     0.28494    0.22842
     0.30188    0.22416
     0.31872    0.20933
     0.33552    0.18803
     0.35239    0.16718
     0.36942    0.15343
     0.38668    0.14417
     0.40416    0.13657
     0.42173    0.12879
     0.43930    0.12141
     0.45686    0.11507
     0.47445    0.10997
     0.49211    0.10566
     0.50984    0.10167
     0.52759    0.09785
     0.54535    0.09434
     0.56312    0.09125
     0.58091    0.08854
     0.59872    0.08611
     0.61654    0.08385
     0.63437    0.08181
     0.65220    0.08006
     0.67003    0.07867
     0.68788    0.07760
     0.70573    0.07677
     0.72360    0.07616
     0.74146    0.07580
     0.75932    0.07568
     0.77718    0.07584
     0.79502    0.07631
     0.81285    0.07709
     0.83065    0.07828
     0.84841    0.07995
     0.86606    0.08222
     0.88357    0.08512
     0.90091    0.08869
     0.91805    0.09298
     0.93479    0.09804
     0.95072    0.10373
     0.96541    0.10974
     0.97870    0.11561
     0.99062    0.12122
     1.00000    0.12448
