#      x          Cp  
     1.00000    0.10767
     0.99062    0.10045
     0.97870    0.09049
     0.96541    0.07862
     0.95072    0.06463
     0.93479    0.04859
     0.91805    0.03087
     0.90091    0.01193
     0.88357   -0.00795
     0.86606   -0.02861
     0.84841   -0.04993
     0.83065   -0.07171
     0.81285   -0.09386
     0.79502   -0.11627
     0.77718   -0.13894
     0.75932   -0.16181
     0.74146   -0.18488
     0.72360   -0.20815
     0.70573   -0.23162
     0.68788   -0.25532
     0.67003   -0.27925
     0.65220   -0.30338
     0.63437   -0.32770
     0.61654   -0.35229
     0.59872   -0.37728
     0.58091   -0.40280
     0.56312   -0.42881
     0.54535   -0.45526
     0.52759   -0.48218
     0.50984   -0.50977
     0.49211   -0.53834
     0.47445   -0.56785
     0.45686   -0.59784
     0.43930   -0.62769
     0.42173   -0.65768
     0.40416   -0.68885
     0.38668   -0.72275
     0.36942   -0.75718
     0.35239   -0.78777
     0.33552   -0.80833
     0.31872   -0.82656
     0.30188   -0.85440
     0.28494   -0.90873
     0.26785   -0.97513
     0.25069   -1.04111
     0.23361   -1.11620
     0.21675   -1.19933
     0.20017   -1.28974
     0.18395   -1.38748
     0.16817   -1.49302
     0.15291   -1.60555
     0.13828   -1.72280
     0.12436   -1.84677
     0.11128   -1.99548
     0.09913   -2.23677
     0.08797   -2.73814
     0.07782   -3.34332
     0.06865   -3.37631
     0.06043   -3.40658
     0.05308   -3.43993
     0.04652   -3.48178
     0.04067   -3.53906
     0.03544   -3.61918
     0.03077   -3.72391
     0.02657   -3.85121
     0.02281   -3.99247
     0.01944   -4.12772
     0.01642   -4.24362
     0.01373   -4.33017
     0.01134   -4.38053
     0.00922   -4.38979
     0.00735   -4.35618
     0.00569   -4.29057
     0.00425   -4.21897
     0.00303   -4.14540
     0.00202   -4.05111
     0.00122   -3.92191
     0.00063   -3.74158
     0.00023   -3.49100
     0.00003   -3.14131
     0.00003   -2.66010
     0.00023   -2.10294
     0.00063   -1.55729
     0.00122   -1.05577
     0.00202   -0.61387
     0.00303   -0.23602
     0.00425    0.07754
     0.00569    0.32918
     0.00735    0.52971
     0.00922    0.68883
     0.01134    0.81026
     0.01373    0.89850
     0.01642    0.95720
     0.01944    0.99084
     0.02281    1.00298
     0.02657    0.99767
     0.03077    0.97819
     0.03544    0.94784
     0.04067    0.90871
     0.04652    0.86385
     0.05308    0.81458
     0.06043    0.76273
     0.06865    0.71006
     0.07782    0.65868
     0.08797    0.60900
     0.09913    0.56208
     0.11128    0.51915
     0.12436    0.48086
     0.13828    0.44653
     0.15291    0.41644
     0.16817    0.39072
     0.18395    0.36866
     0.20017    0.34968
     0.21675    0.33354
     0.23361    0.31985
     0.25069    0.30783
     0.26785    0.29638
     0.28494    0.28973
     0.30188    0.28305
     0.31872    0.26630
     0.33552    0.24342
     0.35239    0.22110
     0.36942    0.20572
     0.38668    0.19476
     0.40416    0.18544
     0.42173    0.17594
     0.43930    0.16683
     0.45686    0.15876
     0.47445    0.15194
     0.49211    0.14592
     0.50984    0.14025
     0.52759    0.13476
     0.54535    0.12960
     0.56312    0.12487
     0.58091    0.12054
     0.59872    0.11651
     0.61654    0.11264
     0.63437    0.10899
     0.65220    0.10563
     0.67003    0.10263
     0.68788    0.09993
     0.70573    0.09746
     0.72360    0.09518
     0.74146    0.09311
     0.75932    0.09125
     0.77718    0.08961
     0.79502    0.08820
     0.81285    0.08703
     0.83065    0.08617
     0.84841    0.08568
     0.86606    0.08567
     0.88357    0.08617
     0.90091    0.08720
     0.91805    0.08880
     0.93479    0.09110
     0.95072    0.09414
     0.96541    0.09785
     0.97870    0.10190
     0.99062    0.10655
     1.00000    0.10767
