#      x          Cp  
     1.00000    0.07027
     0.99062    0.06602
     0.97870    0.06003
     0.96541    0.05262
     0.95072    0.04353
     0.93479    0.03265
     0.91805    0.02011
     0.90091    0.00613
     0.88357   -0.00914
     0.86606   -0.02565
     0.84841   -0.04332
     0.83065   -0.06203
     0.81285   -0.08169
     0.79502   -0.10220
     0.77718   -0.12351
     0.75932   -0.14554
     0.74146   -0.16825
     0.72360   -0.19159
     0.70573   -0.21552
     0.68788   -0.24004
     0.67003   -0.26509
     0.65220   -0.29063
     0.63437   -0.31664
     0.61654   -0.34315
     0.59872   -0.37024
     0.58091   -0.39801
     0.56312   -0.42641
     0.54535   -0.45542
     0.52759   -0.48507
     0.50984   -0.51553
     0.49211   -0.54704
     0.47445   -0.57957
     0.45686   -0.61275
     0.43930   -0.64613
     0.42173   -0.67995
     0.40416   -0.71507
     0.38668   -0.75272
     0.36942   -0.79103
     0.35239   -0.82628
     0.33552   -0.85335
     0.31872   -0.87877
     0.30188   -0.91315
     0.28494   -0.97147
     0.26785   -1.04227
     0.25069   -1.11489
     0.23361   -1.19739
     0.21675   -1.28915
     0.20017   -1.38977
     0.18395   -1.49967
     0.16817   -1.61974
     0.15291   -1.74982
     0.13828   -1.88812
     0.12436   -2.03451
     0.11128   -2.19218
     0.09913   -2.37195
     0.08797   -2.63583
     0.07782   -3.14189
     0.06865   -3.99091
     0.06043   -4.07565
     0.05308   -4.10462
     0.04652   -4.13450
     0.04067   -4.17101
     0.03544   -4.22096
     0.03077   -4.29264
     0.02657   -4.39403
     0.02281   -4.52468
     0.01944   -4.68162
     0.01642   -4.84382
     0.01373   -4.98643
     0.01134   -5.09341
     0.00922   -5.15601
     0.00735   -5.17141
     0.00569   -5.15088
     0.00425   -5.12255
     0.00303   -5.09139
     0.00202   -5.03661
     0.00122   -4.94121
     0.00063   -4.78481
     0.00023   -4.54203
     0.00003   -4.17479
     0.00003   -3.63817
     0.00023   -2.99455
     0.00063   -2.35131
     0.00122   -1.75022
     0.00202   -1.21234
     0.00303   -0.74510
     0.00425   -0.35077
     0.00569   -0.02843
     0.00735    0.23526
     0.00922    0.45216
     0.01134    0.62659
     0.01373    0.76195
     0.01642    0.86305
     0.01944    0.93326
     0.02281    0.97741
     0.02657    0.99910
     0.03077    1.00252
     0.03544    0.99091
     0.04067    0.96745
     0.04652    0.93454
     0.05308    0.89485
     0.06043    0.84983
     0.06865    0.80196
     0.07782    0.75316
     0.08797    0.70456
     0.09913    0.65739
     0.11128    0.61312
     0.12436    0.57262
     0.13828    0.53560
     0.15291    0.50247
     0.16817    0.47350
     0.18395    0.44809
     0.20017    0.42579
     0.21675    0.40639
     0.23361    0.38954
     0.25069    0.37452
     0.26785    0.36026
     0.28494    0.35086
     0.30188    0.34178
     0.31872    0.32318
     0.33552    0.29878
     0.35239    0.27503
     0.36942    0.25801
     0.38668    0.24530
     0.40416    0.23419
     0.42173    0.22289
     0.43930    0.21195
     0.45686    0.20205
     0.47445    0.19339
     0.49211    0.18556
     0.50984    0.17808
     0.52759    0.17080
     0.54535    0.16385
     0.56312    0.15734
     0.58091    0.15125
     0.59872    0.14544
     0.61654    0.13980
     0.63437    0.13436
     0.65220    0.12921
     0.67003    0.12440
     0.68788    0.11987
     0.70573    0.11554
     0.72360    0.11136
     0.74146    0.10734
     0.75932    0.10346
     0.77718    0.09974
     0.79502    0.09617
     0.81285    0.09273
     0.83065    0.08946
     0.84841    0.08644
     0.86606    0.08372
     0.88357    0.08132
     0.90091    0.07921
     0.91805    0.07738
     0.93479    0.07595
     0.95072    0.07501
     0.96541    0.07465
     0.97870    0.07456
     0.99062    0.07550
     1.00000    0.07027
