#      x          Cp  
     1.00000    0.07696
     0.99062    0.07232
     0.97870    0.06579
     0.96541    0.05775
     0.95072    0.04795
     0.93479    0.03629
     0.91805    0.02292
     0.90091    0.00812
     0.88357   -0.00797
     0.86606   -0.02526
     0.84841   -0.04367
     0.83065   -0.06306
     0.81285   -0.08332
     0.79502   -0.10436
     0.77718   -0.12611
     0.75932   -0.14851
     0.74146   -0.17151
     0.72360   -0.19507
     0.70573   -0.21915
     0.68788   -0.24374
     0.67003   -0.26881
     0.65220   -0.29431
     0.63437   -0.32022
     0.61654   -0.34659
     0.59872   -0.37351
     0.58091   -0.40106
     0.56312   -0.42923
     0.54535   -0.45797
     0.52759   -0.48732
     0.50984   -0.51746
     0.49211   -0.54863
     0.47445   -0.58082
     0.45686   -0.61364
     0.43930   -0.64660
     0.42173   -0.67995
     0.40416   -0.71458
     0.38668   -0.75181
     0.36942   -0.78967
     0.35239   -0.82434
     0.33552   -0.85043
     0.31872   -0.87475
     0.30188   -0.90819
     0.28494   -0.96619
     0.26785   -1.03671
     0.25069   -1.10866
     0.23361   -1.19045
     0.21675   -1.28138
     0.20017   -1.38100
     0.18395   -1.48967
     0.16817   -1.60827
     0.15291   -1.73654
     0.13828   -1.87254
     0.12436   -2.01599
     0.11128   -2.17030
     0.09913   -2.34848
     0.08797   -2.62126
     0.07782   -3.16313
     0.06865   -3.96822
     0.06043   -4.00207
     0.05308   -4.03175
     0.04652   -4.06318
     0.04067   -4.10226
     0.03544   -4.15605
     0.03077   -4.23291
     0.02657   -4.33935
     0.02281   -4.47382
     0.01944   -4.63126
     0.01642   -4.78910
     0.01373   -4.92483
     0.01134   -5.02437
     0.00922   -5.07983
     0.00735   -5.08861
     0.00569   -5.06200
     0.00425   -5.02796
     0.00303   -4.99130
     0.00202   -4.93138
     0.00122   -4.83147
     0.00063   -4.67165
     0.00023   -4.42722
     0.00003   -4.06113
     0.00003   -3.52986
     0.00023   -2.89515
     0.00063   -2.26218
     0.00122   -1.67172
     0.00202   -1.14416
     0.00303   -0.68662
     0.00425   -0.30108
     0.00569    0.01352
     0.00735    0.27029
     0.00922    0.48078
     0.01134    0.64934
     0.01373    0.77938
     0.01642    0.87571
     0.01944    0.94175
     0.02281    0.98224
     0.02657    1.00081
     0.03077    1.00156
     0.03544    0.98772
     0.04067    0.96242
     0.04652    0.92802
     0.05308    0.88718
     0.06043    0.84126
     0.06865    0.79277
     0.07782    0.74358
     0.08797    0.69476
     0.09913    0.64754
     0.11128    0.60335
     0.12436    0.56304
     0.13828    0.52626
     0.15291    0.49344
     0.16817    0.46479
     0.18395    0.43973
     0.20017    0.41777
     0.21675    0.39871
     0.23361    0.38221
     0.25069    0.36751
     0.26785    0.35355
     0.28494    0.34446
     0.30188    0.33565
     0.31872    0.31725
     0.33552    0.29303
     0.35239    0.26945
     0.36942    0.25262
     0.38668    0.24011
     0.40416    0.22921
     0.42173    0.21812
     0.43930    0.20740
     0.45686    0.19771
     0.47445    0.18928
     0.49211    0.18166
     0.50984    0.17440
     0.52759    0.16733
     0.54535    0.16060
     0.56312    0.15431
     0.58091    0.14843
     0.59872    0.14284
     0.61654    0.13742
     0.63437    0.13221
     0.65220    0.12728
     0.67003    0.12270
     0.68788    0.11840
     0.70573    0.11430
     0.72360    0.11037
     0.74146    0.10659
     0.75932    0.10298
     0.77718    0.09953
     0.79502    0.09624
     0.81285    0.09310
     0.83065    0.09015
     0.84841    0.08746
     0.86606    0.08511
     0.88357    0.08310
     0.90091    0.08141
     0.91805    0.08005
     0.93479    0.07913
     0.95072    0.07876
     0.96541    0.07900
     0.97870    0.07955
     0.99062    0.08111
     1.00000    0.07696
