#      x          Cp  
     1.00000    0.11618
     0.99062    0.10795
     0.97870    0.09667
     0.96541    0.08337
     0.95072    0.06791
     0.93479    0.05040
     0.91805    0.03131
     0.90091    0.01118
     0.88357   -0.00968
     0.86606   -0.03112
     0.84841   -0.05300
     0.83065   -0.07514
     0.81285   -0.09743
     0.79502   -0.11984
     0.77718   -0.14233
     0.75932   -0.16490
     0.74146   -0.18756
     0.72360   -0.21031
     0.70573   -0.23319
     0.68788   -0.25623
     0.67003   -0.27944
     0.65220   -0.30279
     0.63437   -0.32628
     0.61654   -0.34998
     0.59872   -0.37405
     0.58091   -0.39862
     0.56312   -0.42365
     0.54535   -0.44907
     0.52759   -0.47490
     0.50984   -0.50137
     0.49211   -0.52879
     0.47445   -0.55713
     0.45686   -0.58587
     0.43930   -0.61438
     0.42173   -0.64291
     0.40416   -0.67259
     0.38668   -0.70502
     0.36942   -0.73792
     0.35239   -0.76679
     0.33552   -0.78515
     0.31872   -0.80101
     0.30188   -0.82658
     0.28494   -0.87908
     0.26785   -0.94333
     0.25069   -1.00647
     0.23361   -1.07832
     0.21675   -1.15767
     0.20017   -1.24360
     0.18395   -1.33600
     0.16817   -1.43513
     0.15291   -1.54000
     0.13828   -1.64905
     0.12436   -1.76959
     0.11128   -1.94058
     0.09913   -2.27786
     0.08797   -2.89269
     0.07782   -3.09151
     0.06865   -3.12147
     0.06043   -3.15231
     0.05308   -3.18933
     0.04652   -3.23825
     0.04067   -3.30620
     0.03544   -3.39782
     0.03077   -3.51033
     0.02657   -3.64048
     0.02281   -3.77257
     0.01944   -3.89045
     0.01642   -3.98613
     0.01373   -4.05228
     0.01134   -4.08332
     0.00922   -4.07481
     0.00735   -4.02514
     0.00569   -3.94487
     0.00425   -3.85901
     0.00303   -3.77131
     0.00202   -3.66406
     0.00122   -3.52420
     0.00063   -3.33715
     0.00023   -3.08617
     0.00003   -2.74591
     0.00003   -2.28857
     0.00023   -1.76682
     0.00063   -1.26042
     0.00122   -0.79850
     0.00202   -0.39450
     0.00303   -0.05179
     0.00425    0.23020
     0.00569    0.45409
     0.00735    0.63021
     0.00922    0.76666
     0.01134    0.86814
     0.01373    0.93805
     0.01642    0.98113
     0.01944    1.00080
     0.02281    1.00125
     0.02657    0.98593
     0.03077    0.95846
     0.03544    0.92117
     0.04067    0.87695
     0.04652    0.82778
     0.05308    0.77567
     0.06043    0.72163
     0.06865    0.66777
     0.07782    0.61592
     0.08797    0.56636
     0.09913    0.52001
     0.11128    0.47804
     0.12436    0.44101
     0.13828    0.40807
     0.15291    0.37947
     0.16817    0.35529
     0.18395    0.33476
     0.20017    0.31728
     0.21675    0.30258
     0.23361    0.29028
     0.25069    0.27957
     0.26785    0.26932
     0.28494    0.26383
     0.30188    0.25816
     0.31872    0.24220
     0.33552    0.21997
     0.35239    0.19826
     0.36942    0.18355
     0.38668    0.17330
     0.40416    0.16471
     0.42173    0.15593
     0.43930    0.14755
     0.45686    0.14020
     0.47445    0.13411
     0.49211    0.12882
     0.50984    0.12386
     0.52759    0.11907
     0.54535    0.11461
     0.56312    0.11057
     0.58091    0.10693
     0.59872    0.10358
     0.61654    0.10039
     0.63437    0.09742
     0.65220    0.09475
     0.67003    0.09243
     0.68788    0.09043
     0.70573    0.08866
     0.72360    0.08709
     0.74146    0.08575
     0.75932    0.08463
     0.77718    0.08375
     0.79502    0.08314
     0.81285    0.08281
     0.83065    0.08281
     0.84841    0.08325
     0.86606    0.08422
     0.88357    0.08575
     0.90091    0.08788
     0.91805    0.09066
     0.93479    0.09421
     0.95072    0.09849
     0.96541    0.10336
     0.97870    0.10843
     0.99062    0.11378
     1.00000    0.11618
