#      x          Cp  
     1.00000    0.11323
     0.99062    0.09966
     0.97870    0.08127
     0.96541    0.06151
     0.95072    0.04047
     0.93479    0.01872
     0.91805   -0.00299
     0.90091   -0.02415
     0.88357   -0.04461
     0.86606   -0.06441
     0.84841   -0.08356
     0.83065   -0.10205
     0.81285   -0.11997
     0.79502   -0.13744
     0.77718   -0.15458
     0.75932   -0.17144
     0.74146   -0.18811
     0.72360   -0.20464
     0.70573   -0.22109
     0.68788   -0.23754
     0.67003   -0.25400
     0.65220   -0.27041
     0.63437   -0.28671
     0.61654   -0.30303
     0.59872   -0.31955
     0.58091   -0.33642
     0.56312   -0.35353
     0.54535   -0.37075
     0.52759   -0.38803
     0.50984   -0.40565
     0.49211   -0.42398
     0.47445   -0.44296
     0.45686   -0.46187
     0.43930   -0.47979
     0.42173   -0.49699
     0.40416   -0.51483
     0.38668   -0.53546
     0.36942   -0.55610
     0.35239   -0.57128
     0.33552   -0.57264
     0.31872   -0.56994
     0.30188   -0.57689
     0.28494   -0.61263
     0.26785   -0.65582
     0.25069   -0.69100
     0.23361   -0.72958
     0.21675   -0.77096
     0.20017   -0.82554
     0.18395   -0.95183
     0.16817   -1.26289
     0.15291   -1.34358
     0.13828   -1.37035
     0.12436   -1.39902
     0.11128   -1.43337
     0.09913   -1.47733
     0.08797   -1.53322
     0.07782   -1.59995
     0.06865   -1.67630
     0.06043   -1.75571
     0.05308   -1.83168
     0.04652   -1.90177
     0.04067   -1.96299
     0.03544   -2.01181
     0.03077   -2.04776
     0.02657   -2.07189
     0.02281   -2.07919
     0.01944   -2.06728
     0.01642   -2.03674
     0.01373   -1.98448
     0.01134   -1.90807
     0.00922   -1.80535
     0.00735   -1.67561
     0.00569   -1.52671
     0.00425   -1.37515
     0.00303   -1.22345
     0.00202   -1.06279
     0.00122   -0.88864
     0.00063   -0.69706
     0.00023   -0.48587
     0.00003   -0.25147
     0.00003    0.00711
     0.00023    0.26111
     0.00063    0.48174
     0.00122    0.66133
     0.00202    0.79958
     0.00303    0.89843
     0.00425    0.96243
     0.00569    0.99547
     0.00735    1.00281
     0.00922    0.98847
     0.01134    0.95672
     0.01373    0.91105
     0.01642    0.85513
     0.01944    0.79174
     0.02281    0.72375
     0.02657    0.65378
     0.03077    0.58396
     0.03544    0.51465
     0.04067    0.44768
     0.04652    0.38483
     0.05308    0.32610
     0.06043    0.27128
     0.06865    0.22213
     0.07782    0.17998
     0.08797    0.14329
     0.09913    0.11222
     0.11128    0.08735
     0.12436    0.06852
     0.13828    0.05386
     0.15291    0.04330
     0.16817    0.03667
     0.18395    0.03290
     0.20017    0.03126
     0.21675    0.03145
     0.23361    0.03304
     0.25069    0.03518
     0.26785    0.03681
     0.28494    0.04210
     0.30188    0.04576
     0.31872    0.03812
     0.33552    0.02318
     0.35239    0.00812
     0.36942    0.00014
     0.38668   -0.00337
     0.40416   -0.00530
     0.42173   -0.00744
     0.43930   -0.00916
     0.45686   -0.00987
     0.47445   -0.00941
     0.49211   -0.00825
     0.50984   -0.00682
     0.52759   -0.00526
     0.54535   -0.00343
     0.56312   -0.00124
     0.58091    0.00130
     0.59872    0.00411
     0.61654    0.00710
     0.63437    0.01035
     0.65220    0.01393
     0.67003    0.01791
     0.68788    0.02228
     0.70573    0.02702
     0.72360    0.03212
     0.74146    0.03764
     0.75932    0.04359
     0.77718    0.04998
     0.79502    0.05681
     0.81285    0.06399
     0.83065    0.07138
     0.84841    0.07871
     0.86606    0.08561
     0.88357    0.09172
     0.90091    0.09690
     0.91805    0.10138
     0.93479    0.10509
     0.95072    0.10792
     0.96541    0.10998
     0.97870    0.11143
     0.99062    0.11245
     1.00000    0.11323
