#      x          Cp  
     1.00000    0.12058
     0.99062    0.10724
     0.97870    0.08926
     0.96541    0.06968
     0.95072    0.04859
     0.93479    0.02656
     0.91805    0.00436
     0.90091   -0.01744
     0.88357   -0.03864
     0.86606   -0.05925
     0.84841   -0.07924
     0.83065   -0.09862
     0.81285   -0.11744
     0.79502   -0.13580
     0.77718   -0.15384
     0.75932   -0.17159
     0.74146   -0.18914
     0.72360   -0.20656
     0.70573   -0.22390
     0.68788   -0.24124
     0.67003   -0.25859
     0.65220   -0.27590
     0.63437   -0.29313
     0.61654   -0.31039
     0.59872   -0.32786
     0.58091   -0.34570
     0.56312   -0.36380
     0.54535   -0.38204
     0.52759   -0.40040
     0.50984   -0.41912
     0.49211   -0.43858
     0.47445   -0.45874
     0.45686   -0.47889
     0.43930   -0.49814
     0.42173   -0.51677
     0.40416   -0.53610
     0.38668   -0.55827
     0.36942   -0.58054
     0.35239   -0.59752
     0.33552   -0.60102
     0.31872   -0.60065
     0.30188   -0.61007
     0.28494   -0.64852
     0.26785   -0.69539
     0.25069   -0.73533
     0.23361   -0.77969
     0.21675   -0.82568
     0.20017   -0.87351
     0.18395   -0.93747
     0.16817   -1.08376
     0.15291   -1.43624
     0.13828   -1.51911
     0.12436   -1.54698
     0.11128   -1.57689
     0.09913   -1.61324
     0.08797   -1.66016
     0.07782   -1.72024
     0.06865   -1.79233
     0.06043   -1.87433
     0.05308   -1.95880
     0.04652   -2.04020
     0.04067   -2.11402
     0.03544   -2.17596
     0.03077   -2.22502
     0.02657   -2.26205
     0.02281   -2.28199
     0.01944   -2.28223
     0.01642   -2.26312
     0.01373   -2.22127
     0.01134   -2.15388
     0.00922   -2.05848
     0.00735   -1.93419
     0.00569   -1.78923
     0.00425   -1.64114
     0.00303   -1.49256
     0.00202   -1.33353
     0.00122   -1.15860
     0.00063   -0.96273
     0.00023   -0.74242
     0.00003   -0.49200
     0.00003   -0.20825
     0.00023    0.07722
     0.00063    0.33011
     0.00122    0.54127
     0.00202    0.70822
     0.00303    0.83373
     0.00425    0.92077
     0.00569    0.97453
     0.00735    0.99972
     0.00922    1.00117
     0.01134    0.98278
     0.01373    0.94864
     0.01642    0.90189
     0.01944    0.84618
     0.02281    0.78390
     0.02657    0.71827
     0.03077    0.65128
     0.03544    0.58377
     0.04067    0.51756
     0.04652    0.45452
     0.05308    0.39485
     0.06043    0.33852
     0.06865    0.28733
     0.07782    0.24266
     0.08797    0.20318
     0.09913    0.16916
     0.11128    0.14125
     0.12436    0.11937
     0.13828    0.10175
     0.15291    0.08836
     0.16817    0.07904
     0.18395    0.07276
     0.20017    0.06879
     0.21675    0.06682
     0.23361    0.06641
     0.25069    0.06673
     0.26785    0.06668
     0.28494    0.07051
     0.30188    0.07290
     0.31872    0.06400
     0.33552    0.04790
     0.35239    0.03180
     0.36942    0.02284
     0.38668    0.01838
     0.40416    0.01553
     0.42173    0.01246
     0.43930    0.00982
     0.45686    0.00819
     0.47445    0.00775
     0.49211    0.00802
     0.50984    0.00857
     0.52759    0.00926
     0.54535    0.01021
     0.56312    0.01153
     0.58091    0.01320
     0.59872    0.01513
     0.61654    0.01724
     0.63437    0.01958
     0.65220    0.02225
     0.67003    0.02530
     0.68788    0.02872
     0.70573    0.03247
     0.72360    0.03656
     0.74146    0.04103
     0.75932    0.04592
     0.77718    0.05126
     0.79502    0.05709
     0.81285    0.06342
     0.83065    0.07023
     0.84841    0.07743
     0.86606    0.08479
     0.88357    0.09193
     0.90091    0.09845
     0.91805    0.10406
     0.93479    0.10872
     0.95072    0.11262
     0.96541    0.11562
     0.97870    0.11782
     0.99062    0.11942
     1.00000    0.12058
