#      x          Cp  
     1.00000    0.10055
     0.99062    0.09397
     0.97870    0.08487
     0.96541    0.07395
     0.95072    0.06101
     0.93479    0.04605
     0.91805    0.02939
     0.90091    0.01145
     0.88357   -0.00753
     0.86606   -0.02742
     0.84841   -0.04809
     0.83065   -0.06937
     0.81285   -0.09115
     0.79502   -0.11333
     0.77718   -0.13588
     0.75932   -0.15875
     0.74146   -0.18191
     0.72360   -0.20536
     0.70573   -0.22908
     0.68788   -0.25311
     0.67003   -0.27741
     0.65220   -0.30198
     0.63437   -0.32678
     0.61654   -0.35190
     0.59872   -0.37745
     0.58091   -0.40356
     0.56312   -0.43019
     0.54535   -0.45729
     0.52759   -0.48490
     0.50984   -0.51321
     0.49211   -0.54252
     0.47445   -0.57278
     0.45686   -0.60357
     0.43930   -0.63430
     0.42173   -0.66524
     0.40416   -0.69740
     0.38668   -0.73223
     0.36942   -0.76762
     0.35239   -0.79938
     0.33552   -0.82159
     0.31872   -0.84167
     0.30188   -0.87120
     0.28494   -0.92653
     0.26785   -0.99404
     0.25069   -1.06175
     0.23361   -1.13876
     0.21675   -1.22413
     0.20017   -1.31720
     0.18395   -1.41812
     0.16817   -1.52751
     0.15291   -1.64472
     0.13828   -1.76761
     0.12436   -1.89719
     0.11128   -2.04521
     0.09913   -2.25787
     0.08797   -2.67576
     0.07782   -3.40093
     0.06865   -3.54190
     0.06043   -3.57158
     0.05308   -3.60230
     0.04652   -3.63931
     0.04067   -3.68909
     0.03544   -3.75950
     0.03077   -3.85632
     0.02657   -3.97758
     0.02281   -4.12048
     0.01944   -4.26572
     0.01642   -4.39537
     0.01373   -4.49646
     0.01134   -4.56080
     0.00922   -4.58297
     0.00735   -4.56111
     0.00569   -4.50625
     0.00425   -4.44498
     0.00303   -4.38154
     0.00202   -4.29663
     0.00122   -4.17532
     0.00063   -4.00037
     0.00023   -3.75112
     0.00003   -3.39645
     0.00003   -2.90088
     0.00023   -2.32176
     0.00063   -1.75149
     0.00122   -1.22494
     0.00202   -0.75897
     0.00303   -0.35875
     0.00425   -0.02499
     0.00569    0.24436
     0.00735    0.46064
     0.00922    0.63424
     0.01134    0.76873
     0.01373    0.86877
     0.01642    0.93780
     0.01944    0.98054
     0.02281    1.00042
     0.02657    1.00170
     0.03077    0.98776
     0.03544    0.96192
     0.04067    0.92648
     0.04652    0.88445
     0.05308    0.83733
     0.06043    0.78704
     0.06865    0.73536
     0.07782    0.68447
     0.08797    0.63488
     0.09913    0.58774
     0.11128    0.54433
     0.12436    0.50536
     0.13828    0.47023
     0.15291    0.43928
     0.16817    0.41265
     0.18395    0.38967
     0.20017    0.36978
     0.21675    0.35276
     0.23361    0.33823
     0.25069    0.32542
     0.26785    0.31322
     0.28494    0.30584
     0.30188    0.29853
     0.31872    0.28129
     0.33552    0.25801
     0.35239    0.23532
     0.36942    0.21951
     0.38668    0.20809
     0.40416    0.19831
     0.42173    0.18835
     0.43930    0.17877
     0.45686    0.17023
     0.47445    0.16294
     0.49211    0.15647
     0.50984    0.15033
     0.52759    0.14439
     0.54535    0.13878
     0.56312    0.13360
     0.58091    0.12883
     0.59872    0.12435
     0.61654    0.12004
     0.63437    0.11594
     0.65220    0.11213
     0.67003    0.10868
     0.68788    0.10553
     0.70573    0.10260
     0.72360    0.09986
     0.74146    0.09730
     0.75932    0.09495
     0.77718    0.09280
     0.79502    0.09086
     0.81285    0.08915
     0.83065    0.08770
     0.84841    0.08661
     0.86606    0.08595
     0.88357    0.08576
     0.90091    0.08605
     0.91805    0.08685
     0.93479    0.08829
     0.95072    0.09045
     0.96541    0.09330
     0.97870    0.09654
     0.99062    0.10054
     1.00000    0.10055
