#      x          Cp  
     1.00000    0.09040
     0.99062    0.08473
     0.97870    0.07682
     0.96541    0.06723
     0.95072    0.05572
     0.93479    0.04225
     0.91805    0.02705
     0.90091    0.01048
     0.88357   -0.00725
     0.86606   -0.02604
     0.84841   -0.04577
     0.83065   -0.06629
     0.81285   -0.08747
     0.79502   -0.10922
     0.77718   -0.13149
     0.75932   -0.15421
     0.74146   -0.17736
     0.72360   -0.20089
     0.70573   -0.22481
     0.68788   -0.24910
     0.67003   -0.27375
     0.65220   -0.29872
     0.63437   -0.32400
     0.61654   -0.34964
     0.59872   -0.37576
     0.58091   -0.40247
     0.56312   -0.42972
     0.54535   -0.45749
     0.52759   -0.48580
     0.50984   -0.51485
     0.49211   -0.54490
     0.47445   -0.57592
     0.45686   -0.60751
     0.43930   -0.63913
     0.42173   -0.67104
     0.40416   -0.70419
     0.38668   -0.73994
     0.36942   -0.77628
     0.35239   -0.80920
     0.33552   -0.83312
     0.31872   -0.85513
     0.30188   -0.88641
     0.28494   -0.94265
     0.26785   -1.01113
     0.25069   -1.08045
     0.23361   -1.15922
     0.21675   -1.24664
     0.20017   -1.34211
     0.18395   -1.44590
     0.16817   -1.55869
     0.15291   -1.68005
     0.13828   -1.80816
     0.12436   -1.94419
     0.11128   -2.09837
     0.09913   -2.30741
     0.08797   -2.68472
     0.07782   -3.33287
     0.06865   -3.70771
     0.06043   -3.73780
     0.05308   -3.76694
     0.04652   -3.80041
     0.04067   -3.84429
     0.03544   -3.90623
     0.03077   -3.99393
     0.02657   -4.10889
     0.02281   -4.24956
     0.01944   -4.40193
     0.01642   -4.54424
     0.01373   -4.65975
     0.01134   -4.73831
     0.00922   -4.77373
     0.00735   -4.76399
     0.00569   -4.72023
     0.00425   -4.66963
     0.00303   -4.61662
     0.00202   -4.54140
     0.00122   -4.42834
     0.00063   -4.25917
     0.00023   -4.01167
     0.00003   -3.65245
     0.00003   -3.14295
     0.00023   -2.54221
     0.00063   -1.94760
     0.00122   -1.39625
     0.00202   -0.90638
     0.00303   -0.48392
     0.00425   -0.13007
     0.00569    0.15687
     0.00735    0.38885
     0.00922    0.57683
     0.01134    0.72442
     0.01373    0.83622
     0.01642    0.91566
     0.01944    0.96752
     0.02281    0.99522
     0.02657    1.00319
     0.03077    0.99488
     0.03544    0.97362
     0.04067    0.94204
     0.04652    0.90287
     0.05308    0.85809
     0.06043    0.80943
     0.06865    0.75888
     0.07782    0.70856
     0.08797    0.65918
     0.09913    0.61192
     0.11128    0.56813
     0.12436    0.52856
     0.13828    0.49273
     0.15291    0.46098
     0.16817    0.43351
     0.18395    0.40967
     0.20017    0.38892
     0.21675    0.37107
     0.23361    0.35573
     0.25069    0.34215
     0.26785    0.32923
     0.28494    0.32116
     0.30188    0.31324
     0.31872    0.29552
     0.33552    0.27185
     0.35239    0.24878
     0.36942    0.23256
     0.38668    0.22069
     0.40416    0.21046
     0.42173    0.20004
     0.43930    0.19000
     0.45686    0.18099
     0.47445    0.17323
     0.49211    0.16630
     0.50984    0.15970
     0.52759    0.15331
     0.54535    0.14724
     0.56312    0.14161
     0.58091    0.13638
     0.59872    0.13145
     0.61654    0.12669
     0.63437    0.12213
     0.65220    0.11787
     0.67003    0.11396
     0.68788    0.11034
     0.70573    0.10693
     0.72360    0.10370
     0.74146    0.10064
     0.75932    0.09777
     0.77718    0.09508
     0.79502    0.09259
     0.81285    0.09028
     0.83065    0.08821
     0.84841    0.08645
     0.86606    0.08509
     0.88357    0.08414
     0.90091    0.08360
     0.91805    0.08349
     0.93479    0.08395
     0.95072    0.08505
     0.96541    0.08682
     0.97870    0.08897
     0.99062    0.09202
     1.00000    0.09040
