#      x          Cp  
     1.00000    0.16858
     0.99062    0.15079
     0.97870    0.12786
     0.96541    0.10484
     0.95072    0.08179
     0.93479    0.05936
     0.91805    0.03819
     0.90091    0.01854
     0.88357    0.00024
     0.86606   -0.01688
     0.84841   -0.03295
     0.83065   -0.04806
     0.81285   -0.06237
     0.79502   -0.07607
     0.77718   -0.08929
     0.75932   -0.10212
     0.74146   -0.11462
     0.72360   -0.12686
     0.70573   -0.13888
     0.68788   -0.15077
     0.67003   -0.16251
     0.65220   -0.17401
     0.63437   -0.18518
     0.61654   -0.19614
     0.59872   -0.20705
     0.58091   -0.21808
     0.56312   -0.22902
     0.54535   -0.23968
     0.52759   -0.24997
     0.50984   -0.26014
     0.49211   -0.27064
     0.47445   -0.28060
     0.45686   -0.29006
     0.43930   -0.29790
     0.42173   -0.30438
     0.40416   -0.31264
     0.38668   -0.32896
     0.36942   -0.35795
     0.35239   -0.39815
     0.33552   -0.41679
     0.31872   -0.43150
     0.30188   -0.44704
     0.28494   -0.46301
     0.26785   -0.48037
     0.25069   -0.49988
     0.23361   -0.52189
     0.21675   -0.54680
     0.20017   -0.57517
     0.18395   -0.60741
     0.16817   -0.64346
     0.15291   -0.68269
     0.13828   -0.72388
     0.12436   -0.76603
     0.11128   -0.80840
     0.09913   -0.84858
     0.08797   -0.88517
     0.07782   -0.91757
     0.06865   -0.94498
     0.06043   -0.96371
     0.05308   -0.97369
     0.04652   -0.97620
     0.04067   -0.96912
     0.03544   -0.94987
     0.03077   -0.91918
     0.02657   -0.87839
     0.02281   -0.82374
     0.01944   -0.75450
     0.01642   -0.67222
     0.01373   -0.57607
     0.01134   -0.46598
     0.00922   -0.34211
     0.00735   -0.20520
     0.00569   -0.06091
     0.00425    0.08107
     0.00303    0.21839
     0.00202    0.35313
     0.00122    0.48446
     0.00063    0.61091
     0.00023    0.72861
     0.00003    0.83361
     0.00003    0.91874
     0.00023    0.97567
     0.00063    1.00115
     0.00122    0.99827
     0.00202    0.97068
     0.00303    0.92266
     0.00425    0.85723
     0.00569    0.77757
     0.00735    0.68605
     0.00922    0.58826
     0.01134    0.48830
     0.01373    0.38876
     0.01642    0.29173
     0.01944    0.19899
     0.02281    0.11161
     0.02657    0.03178
     0.03077   -0.03975
     0.03544   -0.10478
     0.04067   -0.16178
     0.04652   -0.20939
     0.05308   -0.24902
     0.06043   -0.28203
     0.06865   -0.30680
     0.07782   -0.32257
     0.08797   -0.33222
     0.09913   -0.33612
     0.11128   -0.33419
     0.12436   -0.32713
     0.13828   -0.31735
     0.15291   -0.30504
     0.16817   -0.29054
     0.18395   -0.27490
     0.20017   -0.25883
     0.21675   -0.24254
     0.23361   -0.22641
     0.25069   -0.21112
     0.26785   -0.19746
     0.28494   -0.18237
     0.30188   -0.17014
     0.31872   -0.16801
     0.33552   -0.17371
     0.35239   -0.18094
     0.36942   -0.18226
     0.38668   -0.17960
     0.40416   -0.17560
     0.42173   -0.17192
     0.43930   -0.16791
     0.45686   -0.16305
     0.47445   -0.15723
     0.49211   -0.15088
     0.50984   -0.14438
     0.52759   -0.13784
     0.54535   -0.13116
     0.56312   -0.12425
     0.58091   -0.11715
     0.59872   -0.10992
     0.61654   -0.10262
     0.63437   -0.09522
     0.65220   -0.08769
     0.67003   -0.08004
     0.68788   -0.07235
     0.70573   -0.06471
     0.72360   -0.05723
     0.74146   -0.04999
     0.75932   -0.04311
     0.77718   -0.03669
     0.79502   -0.03078
     0.81285   -0.02535
     0.83065   -0.02033
     0.84841   -0.01574
     0.86606   -0.01163
     0.88357   -0.00799
     0.90091   -0.00476
     0.91805   -0.00184
     0.93479    0.00083
     0.95072    0.00335
     0.96541    0.04204
     0.97870    0.09379
     0.99062    0.13853
     1.00000    0.16858
