#      x          Cp  
     1.00000    0.12763
     0.99062    0.11753
     0.97870    0.10382
     0.96541    0.08801
     0.95072    0.07002
     0.93479    0.05013
     0.91805    0.02897
     0.90091    0.00717
     0.88357   -0.01493
     0.86606   -0.03719
     0.84841   -0.05948
     0.83065   -0.08166
     0.81285   -0.10367
     0.79502   -0.12550
     0.77718   -0.14720
     0.75932   -0.16879
     0.74146   -0.19030
     0.72360   -0.21178
     0.70573   -0.23327
     0.68788   -0.25483
     0.67003   -0.27647
     0.65220   -0.29818
     0.63437   -0.31993
     0.61654   -0.34183
     0.59872   -0.36404
     0.58091   -0.38670
     0.56312   -0.40975
     0.54535   -0.43312
     0.52759   -0.45681
     0.50984   -0.48106
     0.49211   -0.50621
     0.47445   -0.53221
     0.45686   -0.55850
     0.43930   -0.58434
     0.42173   -0.61002
     0.40416   -0.63673
     0.38668   -0.66627
     0.36942   -0.69621
     0.35239   -0.72168
     0.33552   -0.73555
     0.31872   -0.74644
     0.30188   -0.76723
     0.28494   -0.81622
     0.26785   -0.87635
     0.25069   -0.93371
     0.23361   -0.99903
     0.21675   -1.07073
     0.20017   -1.14751
     0.18395   -1.22882
     0.16817   -1.31433
     0.15291   -1.40280
     0.13828   -1.49686
     0.12436   -1.62964
     0.11128   -1.92567
     0.09913   -2.53039
     0.08797   -2.58675
     0.07782   -2.61694
     0.06865   -2.64943
     0.06043   -2.68983
     0.05308   -2.74378
     0.04652   -2.81646
     0.04067   -2.90822
     0.03544   -3.01678
     0.03077   -3.13331
     0.02657   -3.24672
     0.02281   -3.34633
     0.01944   -3.42519
     0.01642   -3.48122
     0.01373   -3.50935
     0.01134   -3.50513
     0.00922   -3.46471
     0.00735   -3.38659
     0.00569   -3.28068
     0.00425   -3.16994
     0.00303   -3.05767
     0.00202   -2.92827
     0.00122   -2.77098
     0.00063   -2.57428
     0.00023   -2.32584
     0.00003   -2.00685
     0.00003   -1.59796
     0.00023   -1.14591
     0.00063   -0.71591
     0.00122   -0.33061
     0.00202    0.00036
     0.00303    0.27566
     0.00425    0.49689
     0.00569    0.66788
     0.00735    0.79665
     0.00922    0.89065
     0.01134    0.95348
     0.01373    0.98971
     0.01642    1.00295
     0.01944    0.99723
     0.02281    0.97596
     0.02657    0.94290
     0.03077    0.90060
     0.03544    0.85181
     0.04067    0.79826
     0.04652    0.74256
     0.05308    0.68574
     0.06043    0.62881
     0.06865    0.57362
     0.07782    0.52195
     0.08797    0.47358
     0.09913    0.42925
     0.11128    0.38999
     0.12436    0.35614
     0.13828    0.32659
     0.15291    0.30148
     0.16817    0.28082
     0.18395    0.26375
     0.20017    0.24959
     0.21675    0.23808
     0.23361    0.22879
     0.25069    0.22089
     0.26785    0.21325
     0.28494    0.21023
     0.30188    0.20669
     0.31872    0.19247
     0.33552    0.17167
     0.35239    0.15130
     0.36942    0.13805
     0.38668    0.12931
     0.40416    0.12223
     0.42173    0.11496
     0.43930    0.10810
     0.45686    0.10228
     0.47445    0.09770
     0.49211    0.09389
     0.50984    0.09041
     0.52759    0.08709
     0.54535    0.08407
     0.56312    0.08146
     0.58091    0.07923
     0.59872    0.07728
     0.61654    0.07550
     0.63437    0.07393
     0.65220    0.07266
     0.67003    0.07175
     0.68788    0.07116
     0.70573    0.07082
     0.72360    0.07071
     0.74146    0.07086
     0.75932    0.07127
     0.77718    0.07197
     0.79502    0.07299
     0.81285    0.07437
     0.83065    0.07617
     0.84841    0.07850
     0.86606    0.08145
     0.88357    0.08507
     0.90091    0.08939
     0.91805    0.09443
     0.93479    0.10020
     0.95072    0.10648
     0.96541    0.11287
     0.97870    0.11885
     0.99062    0.12428
     1.00000    0.12763
