#      x          Cp  
     1.00000    0.03859
     0.99062    0.03706
     0.97870    0.03376
     0.96541    0.02925
     0.95072    0.02343
     0.93479    0.01610
     0.91805    0.00726
     0.90091   -0.00301
     0.88357   -0.01466
     0.86606   -0.02768
     0.84841   -0.04205
     0.83065   -0.05772
     0.81285   -0.07460
     0.79502   -0.09265
     0.77718   -0.11181
     0.75932   -0.13201
     0.74146   -0.15321
     0.72360   -0.17536
     0.70573   -0.19840
     0.68788   -0.22229
     0.67003   -0.24697
     0.65220   -0.27239
     0.63437   -0.29849
     0.61654   -0.32530
     0.59872   -0.35284
     0.58091   -0.38119
     0.56312   -0.41029
     0.54535   -0.44011
     0.52759   -0.47068
     0.50984   -0.50214
     0.49211   -0.53468
     0.47445   -0.56828
     0.45686   -0.60262
     0.43930   -0.63731
     0.42173   -0.67257
     0.40416   -0.70916
     0.38668   -0.74812
     0.36942   -0.78780
     0.35239   -0.82484
     0.33552   -0.85474
     0.31872   -0.88338
     0.30188   -0.92046
     0.28494   -0.97968
     0.26785   -1.05120
     0.25069   -1.12553
     0.23361   -1.20986
     0.21675   -1.30372
     0.20017   -1.40688
     0.18395   -1.51982
     0.16817   -1.64352
     0.15291   -1.77798
     0.13828   -1.92185
     0.12436   -2.07553
     0.11128   -2.24296
     0.09913   -2.43490
     0.08797   -2.70330
     0.07782   -3.16882
     0.06865   -3.89570
     0.06043   -4.27974
     0.05308   -4.30841
     0.04652   -4.33573
     0.04067   -4.36728
     0.03544   -4.40928
     0.03077   -4.46941
     0.02657   -4.55718
     0.02281   -4.67783
     0.01944   -4.82926
     0.01642   -4.99938
     0.01373   -5.15904
     0.01134   -5.28602
     0.00922   -5.36840
     0.00735   -5.40230
     0.00569   -5.39882
     0.00425   -5.38656
     0.00303   -5.37087
     0.00202   -5.33060
     0.00122   -5.24797
     0.00063   -5.10139
     0.00023   -4.86350
     0.00003   -4.49335
     0.00003   -3.94204
     0.00023   -3.27379
     0.00063   -2.60202
     0.00122   -1.97141
     0.00202   -1.40476
     0.00303   -0.91055
     0.00425   -0.49173
     0.00569   -0.14784
     0.00735    0.13509
     0.00922    0.36995
     0.01134    0.56061
     0.01373    0.71108
     0.01642    0.82518
     0.01944    0.90741
     0.02281    0.96154
     0.02657    0.99222
     0.03077    1.00305
     0.03544    0.99781
     0.04067    0.97938
     0.04652    0.95088
     0.05308    0.91428
     0.06043    0.87202
     0.06865    0.82582
     0.07782    0.77827
     0.08797    0.73025
     0.09913    0.68330
     0.11128    0.63884
     0.12436    0.59786
     0.13828    0.56017
     0.15291    0.52624
     0.16817    0.49636
     0.18395    0.47001
     0.20017    0.44673
     0.21675    0.42637
     0.23361    0.40858
     0.25069    0.39264
     0.26785    0.37750
     0.28494    0.36725
     0.30188    0.35741
     0.31872    0.33818
     0.33552    0.31324
     0.35239    0.28896
     0.36942    0.27136
     0.38668    0.25802
     0.40416    0.24628
     0.42173    0.23433
     0.43930    0.22274
     0.45686    0.21217
     0.47445    0.20285
     0.49211    0.19435
     0.50984    0.18620
     0.52759    0.17824
     0.54535    0.17062
     0.56312    0.16343
     0.58091    0.15665
     0.59872    0.15015
     0.61654    0.14380
     0.63437    0.13765
     0.65220    0.13177
     0.67003    0.12621
     0.68788    0.12092
     0.70573    0.11580
     0.72360    0.11080
     0.74146    0.10593
     0.75932    0.10117
     0.77718    0.09651
     0.79502    0.09195
     0.81285    0.08746
     0.83065    0.08306
     0.84841    0.07882
     0.86606    0.07478
     0.88357    0.07093
     0.90091    0.06721
     0.91805    0.06357
     0.93479    0.06008
     0.95072    0.05684
     0.96541    0.05395
     0.97870    0.05103
     0.99062    0.04904
     1.00000    0.03859
