#      x          Cp  
     1.00000    0.12101
     0.99062    0.11216
     0.97870    0.10005
     0.96541    0.08588
     0.95072    0.06950
     0.93479    0.05109
     0.91805    0.03118
     0.90091    0.01034
     0.88357   -0.01110
     0.86606   -0.03298
     0.84841   -0.05514
     0.83065   -0.07744
     0.81285   -0.09978
     0.79502   -0.12211
     0.77718   -0.14444
     0.75932   -0.16677
     0.74146   -0.18912
     0.72360   -0.21152
     0.70573   -0.23398
     0.68788   -0.25657
     0.67003   -0.27930
     0.65220   -0.30213
     0.63437   -0.32506
     0.61654   -0.34819
     0.59872   -0.37165
     0.58091   -0.39560
     0.56312   -0.41998
     0.54535   -0.44473
     0.52759   -0.46986
     0.50984   -0.49560
     0.49211   -0.52227
     0.47445   -0.54984
     0.45686   -0.57778
     0.43930   -0.60541
     0.42173   -0.63299
     0.40416   -0.66168
     0.38668   -0.69318
     0.36942   -0.72513
     0.35239   -0.75286
     0.33552   -0.76961
     0.31872   -0.78366
     0.30188   -0.80754
     0.28494   -0.85900
     0.26785   -0.92208
     0.25069   -0.98340
     0.23361   -1.05322
     0.21675   -1.13023
     0.20017   -1.21337
     0.18395   -1.30242
     0.16817   -1.39745
     0.15291   -1.49721
     0.13828   -1.60022
     0.12436   -1.71674
     0.11128   -1.90057
     0.09913   -2.29959
     0.08797   -2.89746
     0.07782   -2.93106
     0.06865   -2.96165
     0.06043   -2.99546
     0.05308   -3.03789
     0.04652   -3.09496
     0.04067   -3.17296
     0.03544   -3.27215
     0.03077   -3.38993
     0.02657   -3.51775
     0.02281   -3.64000
     0.01944   -3.74450
     0.01642   -3.82613
     0.01373   -3.87869
     0.01134   -3.89709
     0.00922   -3.87710
     0.00735   -3.81711
     0.00569   -3.72749
     0.00425   -3.63260
     0.00303   -3.53603
     0.00202   -3.42069
     0.00122   -3.27430
     0.00063   -3.08328
     0.00023   -2.83237
     0.00003   -2.49842
     0.00003   -2.05650
     0.00023   -1.55739
     0.00063   -1.07600
     0.00122   -0.63928
     0.00202   -0.25938
     0.00303    0.06102
     0.00425    0.32289
     0.00569    0.52922
     0.00735    0.68963
     0.00922    0.81193
     0.01134    0.90047
     0.01373    0.95906
     0.01642    0.99208
     0.01944    1.00315
     0.02281    0.99625
     0.02657    0.97474
     0.03077    0.94226
     0.03544    0.90083
     0.04067    0.85341
     0.04652    0.80182
     0.05308    0.74798
     0.06043    0.69279
     0.06865    0.63831
     0.07782    0.58636
     0.08797    0.53703
     0.09913    0.49121
     0.11128    0.45002
     0.12436    0.41393
     0.13828    0.38201
     0.15291    0.35448
     0.16817    0.33139
     0.18395    0.31194
     0.20017    0.29550
     0.21675    0.28181
     0.23361    0.27046
     0.25069    0.26064
     0.26785    0.25122
     0.28494    0.24652
     0.30188    0.24154
     0.31872    0.22613
     0.33552    0.20435
     0.35239    0.18306
     0.36942    0.16882
     0.38668    0.15906
     0.40416    0.15095
     0.42173    0.14266
     0.43930    0.13477
     0.45686    0.12793
     0.47445    0.12233
     0.49211    0.11752
     0.50984    0.11304
     0.52759    0.10873
     0.54535    0.10474
     0.56312    0.10117
     0.58091    0.09799
     0.59872    0.09510
     0.61654    0.09237
     0.63437    0.08986
     0.65220    0.08764
     0.67003    0.08579
     0.68788    0.08424
     0.70573    0.08294
     0.72360    0.08186
     0.74146    0.08100
     0.75932    0.08038
     0.77718    0.08002
     0.79502    0.07995
     0.81285    0.08017
     0.83065    0.08076
     0.84841    0.08182
     0.86606    0.08344
     0.88357    0.08566
     0.90091    0.08851
     0.91805    0.09206
     0.93479    0.09639
     0.95072    0.10142
     0.96541    0.10693
     0.97870    0.11248
     0.99062    0.11806
     1.00000    0.12101
