#      x          Cp  
     1.00000    0.09471
     0.99062    0.08182
     0.97870    0.06333
     0.96541    0.04429
     0.95072    0.02458
     0.93479    0.00478
     0.91805   -0.01454
     0.90091   -0.03302
     0.88357   -0.05069
     0.86606   -0.06761
     0.84841   -0.08383
     0.83065   -0.09937
     0.81285   -0.11435
     0.79502   -0.12890
     0.77718   -0.14314
     0.75932   -0.15713
     0.74146   -0.17092
     0.72360   -0.18458
     0.70573   -0.19816
     0.68788   -0.21172
     0.67003   -0.22525
     0.65220   -0.23868
     0.63437   -0.25194
     0.61654   -0.26514
     0.59872   -0.27847
     0.58091   -0.29208
     0.56312   -0.30582
     0.54535   -0.31952
     0.52759   -0.33314
     0.50984   -0.34691
     0.49211   -0.36124
     0.47445   -0.37602
     0.45686   -0.39045
     0.43930   -0.40350
     0.42173   -0.41537
     0.40416   -0.42741
     0.38668   -0.44176
     0.36942   -0.45531
     0.35239   -0.46220
     0.33552   -0.45389
     0.31872   -0.44102
     0.30188   -0.43851
     0.28494   -0.46359
     0.26785   -0.50998
     0.25069   -0.61975
     0.23361   -0.79675
     0.21675   -0.81869
     0.20017   -0.84036
     0.18395   -0.86384
     0.16817   -0.89113
     0.15291   -0.92417
     0.13828   -0.96419
     0.12436   -1.01133
     0.11128   -1.06566
     0.09913   -1.12450
     0.08797   -1.18416
     0.07782   -1.24205
     0.06865   -1.29644
     0.06043   -1.34340
     0.05308   -1.38207
     0.04652   -1.41336
     0.04067   -1.43502
     0.03544   -1.44404
     0.03077   -1.44074
     0.02657   -1.42638
     0.02281   -1.39641
     0.01944   -1.34934
     0.01642   -1.28632
     0.01373   -1.20544
     0.01134   -1.10554
     0.00922   -0.98567
     0.00735   -0.84580
     0.00569   -0.69258
     0.00425   -0.53884
     0.00303   -0.38691
     0.00202   -0.23168
     0.00122   -0.07165
     0.00063    0.09384
     0.00023    0.26330
     0.00003    0.43477
     0.00003    0.60360
     0.00023    0.75126
     0.00063    0.86479
     0.00122    0.94271
     0.00202    0.98770
     0.00303    1.00312
     0.00425    0.99328
     0.00569    0.96178
     0.00735    0.91277
     0.00922    0.84973
     0.01134    0.77752
     0.01373    0.69870
     0.01642    0.61655
     0.01944    0.53325
     0.02281    0.45079
     0.02657    0.37161
     0.03077    0.29709
     0.03544    0.22652
     0.04067    0.16151
     0.04652    0.10365
     0.05308    0.05219
     0.06043    0.00630
     0.06865   -0.03233
     0.07782   -0.06266
     0.08797   -0.08694
     0.09913   -0.10532
     0.11128   -0.11747
     0.12436   -0.12383
     0.13828   -0.12660
     0.15291   -0.12593
     0.16817   -0.12209
     0.18395   -0.11615
     0.20017   -0.10885
     0.21675   -0.10047
     0.23361   -0.09141
     0.25069   -0.08246
     0.26785   -0.07457
     0.28494   -0.06401
     0.30188   -0.05578
     0.31872   -0.05849
     0.33552   -0.06877
     0.35239   -0.07973
     0.36942   -0.08405
     0.38668   -0.08410
     0.40416   -0.08266
     0.42173   -0.08145
     0.43930   -0.07984
     0.45686   -0.07725
     0.47445   -0.07357
     0.49211   -0.06925
     0.50984   -0.06467
     0.52759   -0.05994
     0.54535   -0.05496
     0.56312   -0.04961
     0.58091   -0.04392
     0.59872   -0.03795
     0.61654   -0.03174
     0.63437   -0.02523
     0.65220   -0.01836
     0.67003   -0.01112
     0.68788   -0.00354
     0.70573    0.00426
     0.72360    0.01215
     0.74146    0.01995
     0.75932    0.02744
     0.77718    0.03434
     0.79502    0.04049
     0.81285    0.04591
     0.83065    0.05075
     0.84841    0.05484
     0.86606    0.05815
     0.88357    0.06077
     0.90091    0.06278
     0.91805    0.06431
     0.93479    0.06544
     0.95072    0.06626
     0.96541    0.06684
     0.97870    0.06728
     0.99062    0.06765
     1.00000    0.09471
