#      x          Cp  
     1.00000    0.06042
     0.99062    0.05681
     0.97870    0.05169
     0.96541    0.04527
     0.95072    0.03728
     0.93479    0.02759
     0.91805    0.01628
     0.90091    0.00352
     0.88357   -0.01057
     0.86606   -0.02596
     0.84841   -0.04259
     0.83065   -0.06035
     0.81285   -0.07916
     0.79502   -0.09894
     0.77718   -0.11961
     0.75932   -0.14112
     0.74146   -0.16342
     0.72360   -0.18644
     0.70573   -0.21016
     0.68788   -0.23454
     0.67003   -0.25953
     0.65220   -0.28509
     0.63437   -0.31118
     0.61654   -0.33783
     0.59872   -0.36511
     0.58091   -0.39310
     0.56312   -0.42176
     0.54535   -0.45105
     0.52759   -0.48102
     0.50984   -0.51183
     0.49211   -0.54368
     0.47445   -0.57657
     0.45686   -0.61014
     0.43930   -0.64396
     0.42173   -0.67826
     0.40416   -0.71386
     0.38668   -0.75195
     0.36942   -0.79070
     0.35239   -0.82655
     0.33552   -0.85460
     0.31872   -0.88115
     0.30188   -0.91647
     0.28494   -0.97507
     0.26785   -1.04607
     0.25069   -1.11925
     0.23361   -1.20235
     0.21675   -1.29480
     0.20017   -1.39625
     0.18395   -1.50714
     0.16817   -1.62838
     0.15291   -1.75988
     0.13828   -1.90001
     0.12436   -2.04893
     0.11128   -2.21042
     0.09913   -2.39640
     0.08797   -2.66705
     0.07782   -3.16491
     0.06865   -3.95706
     0.06043   -4.14564
     0.05308   -4.17425
     0.04652   -4.20297
     0.04067   -4.23744
     0.03544   -4.28423
     0.03077   -4.35146
     0.02657   -4.44792
     0.02281   -4.57511
     0.01944   -4.73072
     0.01642   -4.89635
     0.01373   -5.04518
     0.01134   -5.15916
     0.00922   -5.22857
     0.00735   -5.25030
     0.00569   -5.23557
     0.00425   -5.21271
     0.00303   -5.18681
     0.00202   -5.13695
     0.00122   -5.04586
     0.00063   -4.89276
     0.00023   -4.65159
     0.00003   -4.28329
     0.00003   -3.74160
     0.00023   -3.08953
     0.00063   -2.43652
     0.00122   -1.82533
     0.00202   -1.27761
     0.00303   -0.80116
     0.00425   -0.39845
     0.00569   -0.06876
     0.00735    0.20152
     0.00922    0.42452
     0.01134    0.60454
     0.01373    0.74497
     0.01642    0.85059
     0.01944    0.92479
     0.02281    0.97242
     0.02657    0.99709
     0.03077    1.00304
     0.03544    0.99358
     0.04067    0.97185
     0.04652    0.94038
     0.05308    0.90178
     0.06043    0.85763
     0.06865    0.81035
     0.07782    0.76194
     0.08797    0.71353
     0.09913    0.66642
     0.11128    0.62207
     0.12436    0.58140
     0.13828    0.54414
     0.15291    0.51073
     0.16817    0.48144
     0.18395    0.45571
     0.20017    0.43307
     0.21675    0.41334
     0.23361    0.39617
     0.25069    0.38083
     0.26785    0.36627
     0.28494    0.35658
     0.30188    0.34724
     0.31872    0.32842
     0.33552    0.30385
     0.35239    0.27992
     0.36942    0.26270
     0.38668    0.24978
     0.40416    0.23846
     0.42173    0.22694
     0.43930    0.21578
     0.45686    0.20565
     0.47445    0.19678
     0.49211    0.18872
     0.50984    0.18102
     0.52759    0.17351
     0.54535    0.16634
     0.56312    0.15960
     0.58091    0.15328
     0.59872    0.14724
     0.61654    0.14137
     0.63437    0.13569
     0.65220    0.13030
     0.67003    0.12524
     0.68788    0.12046
     0.70573    0.11587
     0.72360    0.11142
     0.74146    0.10712
     0.75932    0.10295
     0.77718    0.09892
     0.79502    0.09502
     0.81285    0.09124
     0.83065    0.08760
     0.84841    0.08418
     0.86606    0.08104
     0.88357    0.07816
     0.90091    0.07553
     0.91805    0.07311
     0.93479    0.07101
     0.95072    0.06934
     0.96541    0.06817
     0.97870    0.06719
     0.99062    0.06724
     1.00000    0.06042
