#      x          Cp  
     1.00000    0.10525
     0.99062    0.09822
     0.97870    0.08853
     0.96541    0.07696
     0.95072    0.06331
     0.93479    0.04763
     0.91805    0.03027
     0.90091    0.01168
     0.88357   -0.00788
     0.86606   -0.02827
     0.84841   -0.04936
     0.83065   -0.07098
     0.81285   -0.09300
     0.79502   -0.11535
     0.77718   -0.13800
     0.75932   -0.16090
     0.74146   -0.18403
     0.72360   -0.20740
     0.70573   -0.23101
     0.68788   -0.25487
     0.67003   -0.27899
     0.65220   -0.30334
     0.63437   -0.32789
     0.61654   -0.35274
     0.59872   -0.37801
     0.58091   -0.40382
     0.56312   -0.43013
     0.54535   -0.45691
     0.52759   -0.48417
     0.50984   -0.51212
     0.49211   -0.54106
     0.47445   -0.57095
     0.45686   -0.60134
     0.43930   -0.63163
     0.42173   -0.66210
     0.40416   -0.69376
     0.38668   -0.72815
     0.36942   -0.76309
     0.35239   -0.79427
     0.33552   -0.81558
     0.31872   -0.83462
     0.30188   -0.86323
     0.28494   -0.91815
     0.26785   -0.98526
     0.25069   -1.05219
     0.23361   -1.12836
     0.21675   -1.21278
     0.20017   -1.30472
     0.18395   -1.40430
     0.16817   -1.51209
     0.15291   -1.62736
     0.13828   -1.74766
     0.12436   -1.87352
     0.11128   -2.01622
     0.09913   -2.22443
     0.08797   -2.65511
     0.07782   -3.42632
     0.06865   -3.46044
     0.06043   -3.49059
     0.05308   -3.52282
     0.04652   -3.56249
     0.04067   -3.61632
     0.03544   -3.69204
     0.03077   -3.79343
     0.02657   -3.91822
     0.02281   -4.06090
     0.01944   -4.20131
     0.01642   -4.32397
     0.01373   -4.41759
     0.01134   -4.47475
     0.00922   -4.49029
     0.00735   -4.46241
     0.00569   -4.40204
     0.00425   -4.33552
     0.00303   -4.26695
     0.00202   -4.17729
     0.00122   -4.05196
     0.00063   -3.87423
     0.00023   -3.62418
     0.00003   -3.27180
     0.00003   -2.78312
     0.00023   -2.21462
     0.00063   -1.65630
     0.00122   -1.14192
     0.00202   -0.68767
     0.00303   -0.29836
     0.00425    0.02554
     0.00569    0.28625
     0.00735    0.49483
     0.00922    0.66136
     0.01134    0.78944
     0.01373    0.88371
     0.01642    0.94767
     0.01944    0.98594
     0.02281    1.00202
     0.02657    1.00005
     0.03077    0.98339
     0.03544    0.95532
     0.04067    0.91806
     0.04652    0.87462
     0.05308    0.82644
     0.06043    0.77537
     0.06865    0.72319
     0.07782    0.67205
     0.08797    0.62240
     0.09913    0.57536
     0.11128    0.53218
     0.12436    0.49353
     0.13828    0.45879
     0.15291    0.42825
     0.16817    0.40207
     0.18395    0.37953
     0.20017    0.36008
     0.21675    0.34349
     0.23361    0.32938
     0.25069    0.31695
     0.26785    0.30512
     0.28494    0.29810
     0.30188    0.29110
     0.31872    0.27410
     0.33552    0.25102
     0.35239    0.22852
     0.36942    0.21293
     0.38668    0.20173
     0.40416    0.19219
     0.42173    0.18246
     0.43930    0.17311
     0.45686    0.16481
     0.47445    0.15775
     0.49211    0.15151
     0.50984    0.14561
     0.52759    0.13990
     0.54535    0.13451
     0.56312    0.12956
     0.58091    0.12502
     0.59872    0.12076
     0.61654    0.11668
     0.63437    0.11281
     0.65220    0.10923
     0.67003    0.10601
     0.68788    0.10309
     0.70573    0.10041
     0.72360    0.09790
     0.74146    0.09560
     0.75932    0.09351
     0.77718    0.09162
     0.79502    0.08997
     0.81285    0.08854
     0.83065    0.08741
     0.84841    0.08665
     0.86606    0.08634
     0.88357    0.08653
     0.90091    0.08723
     0.91805    0.08848
     0.93479    0.09041
     0.95072    0.09307
     0.96541    0.09643
     0.97870    0.10015
     0.99062    0.10456
     1.00000    0.10525
