#      x          Cp  
     1.00000    0.09628
     0.99062    0.08308
     0.97870    0.06465
     0.96541    0.04529
     0.95072    0.02500
     0.93479    0.00434
     0.91805   -0.01603
     0.90091   -0.03569
     0.88357   -0.05458
     0.86606   -0.07278
     0.84841   -0.09030
     0.83065   -0.10717
     0.81285   -0.12348
     0.79502   -0.13937
     0.77718   -0.15495
     0.75932   -0.17028
     0.74146   -0.18543
     0.72360   -0.20045
     0.70573   -0.21540
     0.68788   -0.23036
     0.67003   -0.24531
     0.65220   -0.26020
     0.63437   -0.27496
     0.61654   -0.28971
     0.59872   -0.30463
     0.58091   -0.31988
     0.56312   -0.33532
     0.54535   -0.35080
     0.52759   -0.36630
     0.50984   -0.38205
     0.49211   -0.39845
     0.47445   -0.41542
     0.45686   -0.43222
     0.43930   -0.44786
     0.42173   -0.46260
     0.40416   -0.47781
     0.38668   -0.49570
     0.36942   -0.51335
     0.35239   -0.52515
     0.33552   -0.52254
     0.31872   -0.51553
     0.30188   -0.51780
     0.28494   -0.54763
     0.26785   -0.58289
     0.25069   -0.61118
     0.23361   -0.65132
     0.21675   -0.74315
     0.20017   -0.97264
     0.18395   -1.07327
     0.16817   -1.09783
     0.15291   -1.12352
     0.13828   -1.15339
     0.12436   -1.19037
     0.11128   -1.23683
     0.09913   -1.29269
     0.08797   -1.35727
     0.07782   -1.42696
     0.06865   -1.49727
     0.06043   -1.56268
     0.05308   -1.62075
     0.04652   -1.67164
     0.04067   -1.71307
     0.03544   -1.74184
     0.03077   -1.75796
     0.02657   -1.76260
     0.02281   -1.75092
     0.01944   -1.72095
     0.01642   -1.67355
     0.01373   -1.60621
     0.01134   -1.51708
     0.00922   -1.40456
     0.00735   -1.26825
     0.00569   -1.11544
     0.00425   -0.96086
     0.00303   -0.80694
     0.00202   -0.64663
     0.00122   -0.47691
     0.00063   -0.29546
     0.00023   -0.10209
     0.00003    0.10395
     0.00003    0.32030
     0.00023    0.52346
     0.00063    0.69191
     0.00122    0.82216
     0.00202    0.91430
     0.00303    0.97228
     0.00425    0.99955
     0.00569    1.00083
     0.00735    0.98008
     0.00922    0.94166
     0.01134    0.88922
     0.01373    0.82679
     0.01642    0.75703
     0.01944    0.68311
     0.02281    0.60707
     0.02657    0.53166
     0.03077    0.45858
     0.03544    0.38773
     0.04067    0.32080
     0.04652    0.25950
     0.05308    0.20346
     0.06043    0.15217
     0.06865    0.10739
     0.07782    0.07028
     0.08797    0.03898
     0.09913    0.01348
     0.11128   -0.00574
     0.12436   -0.01898
     0.13828   -0.02828
     0.15291   -0.03374
     0.16817   -0.03559
     0.18395   -0.03491
     0.20017   -0.03244
     0.21675   -0.02846
     0.23361   -0.02340
     0.25069   -0.01808
     0.26785   -0.01353
     0.28494   -0.00574
     0.30188    0.00009
     0.31872   -0.00528
     0.33552   -0.01807
     0.35239   -0.03122
     0.36942   -0.03745
     0.38668   -0.03930
     0.40416   -0.03961
     0.42173   -0.04013
     0.43930   -0.04024
     0.45686   -0.03934
     0.47445   -0.03731
     0.49211   -0.03460
     0.50984   -0.03163
     0.52759   -0.02851
     0.54535   -0.02512
     0.56312   -0.02137
     0.58091   -0.01726
     0.59872   -0.01287
     0.61654   -0.00826
     0.63437   -0.00335
     0.65220    0.00192
     0.67003    0.00764
     0.68788    0.01377
     0.70573    0.02030
     0.72360    0.02720
     0.74146    0.03445
     0.75932    0.04196
     0.77718    0.04959
     0.79502    0.05709
     0.81285    0.06417
     0.83065    0.07053
     0.84841    0.07604
     0.86606    0.08089
     0.88357    0.08499
     0.90091    0.08827
     0.91805    0.09080
     0.93479    0.09268
     0.95072    0.09401
     0.96541    0.09490
     0.97870    0.09551
     0.99062    0.09591
     1.00000    0.09628
