#      x          Cp  
     1.00000    0.10609
     0.99062    0.09260
     0.97870    0.07357
     0.96541    0.05405
     0.95072    0.03392
     0.93479    0.01377
     0.91805   -0.00581
     0.90091   -0.02448
     0.88357   -0.04225
     0.86606   -0.05923
     0.84841   -0.07545
     0.83065   -0.09096
     0.81285   -0.10588
     0.79502   -0.12033
     0.77718   -0.13446
     0.75932   -0.14830
     0.74146   -0.16194
     0.72360   -0.17541
     0.70573   -0.18878
     0.68788   -0.20213
     0.67003   -0.21543
     0.65220   -0.22861
     0.63437   -0.24159
     0.61654   -0.25450
     0.59872   -0.26752
     0.58091   -0.28079
     0.56312   -0.29418
     0.54535   -0.30750
     0.52759   -0.32070
     0.50984   -0.33402
     0.49211   -0.34786
     0.47445   -0.36210
     0.45686   -0.37594
     0.43930   -0.38831
     0.42173   -0.39942
     0.40416   -0.41055
     0.38668   -0.42382
     0.36942   -0.43600
     0.35239   -0.44118
     0.33552   -0.43099
     0.31872   -0.41656
     0.30188   -0.41423
     0.28494   -0.44637
     0.26785   -0.52765
     0.25069   -0.70913
     0.23361   -0.74867
     0.21675   -0.76926
     0.20017   -0.79094
     0.18395   -0.81549
     0.16817   -0.84465
     0.15291   -0.87990
     0.13828   -0.92157
     0.12436   -0.97008
     0.11128   -1.02444
     0.09913   -1.08148
     0.08797   -1.13799
     0.07782   -1.19200
     0.06865   -1.24213
     0.06043   -1.28454
     0.05308   -1.31854
     0.04652   -1.34514
     0.04067   -1.36208
     0.03544   -1.36643
     0.03077   -1.35856
     0.02657   -1.33974
     0.02281   -1.30554
     0.01944   -1.25458
     0.01642   -1.18807
     0.01373   -1.10428
     0.01134   -1.00222
     0.00922   -0.88109
     0.00735   -0.74099
     0.00569   -0.58840
     0.00425   -0.43564
     0.00303   -0.28505
     0.00202   -0.13200
     0.00122    0.02463
     0.00063    0.18514
     0.00023    0.34754
     0.00003    0.50962
     0.00003    0.66564
     0.00023    0.79944
     0.00063    0.89874
     0.00122    0.96394
     0.00202    0.99693
     0.00303    1.00202
     0.00425    0.98292
     0.00569    0.94369
     0.00735    0.88738
     0.00922    0.81877
     0.01134    0.74150
     0.01373    0.65910
     0.01642    0.57403
     0.01944    0.48876
     0.02281    0.40500
     0.02657    0.32520
     0.03077    0.25065
     0.03544    0.18046
     0.04067    0.11624
     0.04652    0.05953
     0.05308    0.00950
     0.06043   -0.03479
     0.06865   -0.07163
     0.07782   -0.10003
     0.08797   -0.12235
     0.09913   -0.13877
     0.11128   -0.14898
     0.12436   -0.15348
     0.13828   -0.15451
     0.15291   -0.15221
     0.16817   -0.14686
     0.18395   -0.13954
     0.20017   -0.13100
     0.21675   -0.12148
     0.23361   -0.11140
     0.25069   -0.10153
     0.26785   -0.09280
     0.28494   -0.08157
     0.30188   -0.07274
     0.31872   -0.07481
     0.33552   -0.08451
     0.35239   -0.09499
     0.36942   -0.09890
     0.38668   -0.09857
     0.40416   -0.09677
     0.42173   -0.09521
     0.43930   -0.09326
     0.45686   -0.09035
     0.47445   -0.08636
     0.49211   -0.08175
     0.50984   -0.07689
     0.52759   -0.07191
     0.54535   -0.06667
     0.56312   -0.06111
     0.58091   -0.05521
     0.59872   -0.04905
     0.61654   -0.04268
     0.63437   -0.03604
     0.65220   -0.02907
     0.67003   -0.02176
     0.68788   -0.01416
     0.70573   -0.00637
     0.72360    0.00148
     0.74146    0.00921
     0.75932    0.01662
     0.77718    0.02348
     0.79502    0.02961
     0.81285    0.03506
     0.83065    0.03995
     0.84841    0.04413
     0.86606    0.04757
     0.88357    0.05034
     0.90091    0.05252
     0.91805    0.05422
     0.93479    0.05552
     0.95072    0.05651
     0.96541    0.05727
     0.97870    0.05788
     0.99062    0.06148
     1.00000    0.10609
