#      x          Cp  
     1.00000    0.20395
     0.99062    0.18423
     0.97870    0.15937
     0.96541    0.13464
     0.95072    0.10846
     0.93479    0.07886
     0.91805    0.04339
     0.90091    0.00152
     0.88357   -0.04203
     0.86606   -0.05438
     0.84841   -0.05906
     0.83065   -0.06391
     0.81285   -0.06897
     0.79502   -0.07427
     0.77718   -0.07985
     0.75932   -0.08574
     0.74146   -0.09195
     0.72360   -0.09851
     0.70573   -0.10540
     0.68788   -0.11258
     0.67003   -0.12003
     0.65220   -0.12767
     0.63437   -0.13544
     0.61654   -0.14332
     0.59872   -0.15129
     0.58091   -0.15936
     0.56312   -0.16746
     0.54535   -0.17552
     0.52759   -0.18351
     0.50984   -0.19146
     0.49211   -0.19945
     0.47445   -0.20738
     0.45686   -0.21491
     0.43930   -0.22163
     0.42173   -0.22762
     0.40416   -0.23338
     0.38668   -0.23945
     0.36942   -0.24436
     0.35239   -0.24578
     0.33552   -0.24248
     0.31872   -0.24163
     0.30188   -0.24833
     0.28494   -0.26340
     0.26785   -0.28145
     0.25069   -0.29933
     0.23361   -0.31921
     0.21675   -0.34052
     0.20017   -0.36273
     0.18395   -0.38550
     0.16817   -0.40863
     0.15291   -0.43149
     0.13828   -0.45303
     0.12436   -0.47291
     0.11128   -0.49085
     0.09913   -0.50439
     0.08797   -0.51264
     0.07782   -0.51549
     0.06865   -0.51242
     0.06043   -0.50018
     0.05308   -0.47930
     0.04652   -0.45132
     0.04067   -0.41457
     0.03544   -0.36720
     0.03077   -0.31038
     0.02657   -0.24559
     0.02281   -0.17031
     0.01944   -0.08482
     0.01642    0.00890
     0.01373    0.11038
     0.01134    0.21840
     0.00922    0.33142
     0.00735    0.44754
     0.00569    0.56212
     0.00425    0.66872
     0.00303    0.76488
     0.00202    0.84904
     0.00122    0.91869
     0.00063    0.96986
     0.00023    0.99864
     0.00003    1.00046
     0.00003    0.97308
     0.00023    0.91912
     0.00063    0.84434
     0.00122    0.75319
     0.00202    0.65029
     0.00303    0.53809
     0.00425    0.41883
     0.00569    0.29215
     0.00735    0.16053
     0.00922    0.03183
     0.01134   -0.08888
     0.01373   -0.20028
     0.01642   -0.30146
     0.01944   -0.39179
     0.02281   -0.47143
     0.02657   -0.53857
     0.03077   -0.59344
     0.03544   -0.63918
     0.04067   -0.67438
     0.04652   -0.69807
     0.05308   -0.71246
     0.06043   -0.71950
     0.06865   -0.71773
     0.07782   -0.70691
     0.08797   -0.69054
     0.09913   -0.66930
     0.11128   -0.64348
     0.12436   -0.61418
     0.13828   -0.58386
     0.15291   -0.55285
     0.16817   -0.52164
     0.18395   -0.49120
     0.20017   -0.46212
     0.21675   -0.43463
     0.23361   -0.40900
     0.25069   -0.38549
     0.26785   -0.36429
     0.28494   -0.34444
     0.30188   -0.32714
     0.31872   -0.31477
     0.33552   -0.30859
     0.35239   -0.30614
     0.36942   -0.30132
     0.38668   -0.29407
     0.40416   -0.28598
     0.42173   -0.27825
     0.43930   -0.27041
     0.45686   -0.26207
     0.47445   -0.25318
     0.49211   -0.24409
     0.50984   -0.23509
     0.52759   -0.22628
     0.54535   -0.21764
     0.56312   -0.20914
     0.58091   -0.20083
     0.59872   -0.19277
     0.61654   -0.18502
     0.63437   -0.17758
     0.65220   -0.17045
     0.67003   -0.16364
     0.68788   -0.15722
     0.70573   -0.15129
     0.72360   -0.14612
     0.74146   -0.12923
     0.75932   -0.10158
     0.77718   -0.07370
     0.79502   -0.05008
     0.81285   -0.03115
     0.83065   -0.01554
     0.84841   -0.00158
     0.86606    0.01230
     0.88357    0.02698
     0.90091    0.04299
     0.91805    0.06078
     0.93479    0.08079
     0.95072    0.10310
     0.96541    0.12747
     0.97870    0.15346
     0.99062    0.18131
     1.00000    0.20395
