#      x          Cp  
     1.00000    0.12724
     0.99062    0.11451
     0.97870    0.09737
     0.96541    0.07839
     0.95072    0.05764
     0.93479    0.03562
     0.91805    0.01312
     0.90091   -0.00922
     0.88357   -0.03115
     0.86606   -0.05262
     0.84841   -0.07359
     0.83065   -0.09401
     0.81285   -0.11392
     0.79502   -0.13341
     0.77718   -0.15257
     0.75932   -0.17147
     0.74146   -0.19017
     0.72360   -0.20874
     0.70573   -0.22724
     0.68788   -0.24575
     0.67003   -0.26427
     0.65220   -0.28278
     0.63437   -0.30123
     0.61654   -0.31973
     0.59872   -0.33847
     0.58091   -0.35760
     0.56312   -0.37702
     0.54535   -0.39662
     0.52759   -0.41639
     0.50984   -0.43657
     0.49211   -0.45755
     0.47445   -0.47926
     0.45686   -0.50104
     0.43930   -0.52204
     0.42173   -0.54253
     0.40416   -0.56382
     0.38668   -0.58797
     0.36942   -0.61230
     0.35239   -0.63155
     0.33552   -0.63780
     0.31872   -0.64044
     0.30188   -0.65298
     0.28494   -0.69450
     0.26785   -0.74535
     0.25069   -0.79056
     0.23361   -0.84149
     0.21675   -0.89559
     0.20017   -0.95084
     0.18395   -1.00862
     0.16817   -1.08409
     0.15291   -1.24065
     0.13828   -1.60639
     0.12436   -1.76683
     0.11128   -1.79571
     0.09913   -1.82591
     0.08797   -1.86207
     0.07782   -1.90887
     0.06865   -1.97034
     0.06043   -2.04585
     0.05308   -2.13305
     0.04652   -2.22575
     0.04067   -2.31589
     0.03544   -2.39642
     0.03077   -2.46457
     0.02657   -2.52050
     0.02281   -2.55906
     0.01944   -2.57726
     0.01642   -2.57516
     0.01373   -2.54895
     0.01134   -2.49539
     0.00922   -2.41159
     0.00735   -2.29648
     0.00569   -2.15871
     0.00425   -2.01730
     0.00303   -1.87499
     0.00202   -1.72035
     0.00122   -1.54658
     0.00063   -1.34711
     0.00023   -1.11641
     0.00003   -0.84578
     0.00003   -0.52843
     0.00023   -0.20005
     0.00063    0.09779
     0.00122    0.35244
     0.00202    0.56041
     0.00303    0.72262
     0.00425    0.84304
     0.00569    0.92536
     0.00735    0.97623
     0.00922    1.00002
     0.01134    1.00117
     0.01373    0.98345
     0.01642    0.95080
     0.01944    0.90618
     0.02281    0.85313
     0.02657    0.79421
     0.03077    0.73223
     0.03544    0.66808
     0.04067    0.60384
     0.04652    0.54140
     0.05308    0.48126
     0.06043    0.42364
     0.06865    0.37035
     0.07782    0.32289
     0.08797    0.28023
     0.09913    0.24272
     0.11128    0.21115
     0.12436    0.18553
     0.13828    0.16425
     0.15291    0.14733
     0.16817    0.13465
     0.18395    0.12520
     0.20017    0.11826
     0.21675    0.11353
     0.23361    0.11058
     0.25069    0.10855
     0.26785    0.10634
     0.28494    0.10826
     0.30188    0.10899
     0.31872    0.09852
     0.33552    0.08100
     0.35239    0.06362
     0.36942    0.05342
     0.38668    0.04774
     0.40416    0.04370
     0.42173    0.03945
     0.43930    0.03561
     0.45686    0.03281
     0.47445    0.03121
     0.49211    0.03034
     0.50984    0.02976
     0.52759    0.02932
     0.54535    0.02915
     0.56312    0.02936
     0.58091    0.02993
     0.59872    0.03076
     0.61654    0.03175
     0.63437    0.03297
     0.65220    0.03450
     0.67003    0.03640
     0.68788    0.03865
     0.70573    0.04120
     0.72360    0.04405
     0.74146    0.04723
     0.75932    0.05078
     0.77718    0.05475
     0.79502    0.05918
     0.81285    0.06411
     0.83065    0.06961
     0.84841    0.07572
     0.86606    0.08241
     0.88357    0.08953
     0.90091    0.09680
     0.91805    0.10385
     0.93479    0.11020
     0.95072    0.11544
     0.96541    0.11954
     0.97870    0.12285
     0.99062    0.12542
     1.00000    0.12724
