#      x          Cp  
     1.00000    0.11036
     0.99062    0.09677
     0.97870    0.07828
     0.96541    0.05851
     0.95072    0.03753
     0.93479    0.01592
     0.91805   -0.00559
     0.90091   -0.02650
     0.88357   -0.04669
     0.86606   -0.06620
     0.84841   -0.08504
     0.83065   -0.10323
     0.81285   -0.12084
     0.79502   -0.13800
     0.77718   -0.15484
     0.75932   -0.17140
     0.74146   -0.18777
     0.72360   -0.20400
     0.70573   -0.22016
     0.68788   -0.23632
     0.67003   -0.25248
     0.65220   -0.26859
     0.63437   -0.28459
     0.61654   -0.30060
     0.59872   -0.31680
     0.58091   -0.33336
     0.56312   -0.35014
     0.54535   -0.36702
     0.52759   -0.38395
     0.50984   -0.40120
     0.49211   -0.41916
     0.47445   -0.43775
     0.45686   -0.45626
     0.43930   -0.47374
     0.42173   -0.49048
     0.40416   -0.50781
     0.38668   -0.52794
     0.36942   -0.54804
     0.35239   -0.56262
     0.33552   -0.56326
     0.31872   -0.55979
     0.30188   -0.56593
     0.28494   -0.60076
     0.26785   -0.64271
     0.25069   -0.67635
     0.23361   -0.71348
     0.21675   -0.75541
     0.20017   -0.81958
     0.18395   -0.98728
     0.16817   -1.26900
     0.15291   -1.29658
     0.13828   -1.32351
     0.12436   -1.35358
     0.11128   -1.39044
     0.09913   -1.43760
     0.08797   -1.49606
     0.07782   -1.56471
     0.06865   -1.64115
     0.06043   -1.71832
     0.05308   -1.79078
     0.04652   -1.85688
     0.04067   -1.91393
     0.03544   -1.95851
     0.03077   -1.99026
     0.02657   -2.01028
     0.02281   -2.01356
     0.01944   -1.99782
     0.01642   -1.96368
     0.01373   -1.90817
     0.01134   -1.82897
     0.00922   -1.72404
     0.00735   -1.59271
     0.00569   -1.44275
     0.00425   -1.29028
     0.00303   -1.13782
     0.00202   -0.97690
     0.00122   -0.80330
     0.00063   -0.61340
     0.00023   -0.40547
     0.00003   -0.17651
     0.00003    0.07375
     0.00023    0.31751
     0.00063    0.52765
     0.00122    0.69714
     0.00202    0.82605
     0.00303    0.91648
     0.00425    0.97299
     0.00569    0.99951
     0.00735    1.00109
     0.00922    0.98172
     0.01134    0.94573
     0.01373    0.89646
     0.01642    0.83768
     0.01944    0.77196
     0.02281    0.70222
     0.02657    0.63100
     0.03077    0.56037
     0.03544    0.49062
     0.04067    0.42351
     0.04652    0.36085
     0.05308    0.30254
     0.06043    0.24832
     0.06865    0.19994
     0.07782    0.15871
     0.08797    0.12302
     0.09913    0.09298
     0.11128    0.06918
     0.12436    0.05141
     0.13828    0.03777
     0.15291    0.02819
     0.16817    0.02248
     0.18395    0.01957
     0.20017    0.01872
     0.21675    0.01965
     0.23361    0.02191
     0.25069    0.02467
     0.26785    0.02687
     0.28494    0.03265
     0.30188    0.03673
     0.31872    0.02953
     0.33552    0.01500
     0.35239    0.00030
     0.36942   -0.00734
     0.38668   -0.01053
     0.40416   -0.01214
     0.42173   -0.01397
     0.43930   -0.01538
     0.45686   -0.01578
     0.47445   -0.01501
     0.49211   -0.01355
     0.50984   -0.01183
     0.52759   -0.00996
     0.54535   -0.00783
     0.56312   -0.00534
     0.58091   -0.00250
     0.59872    0.00061
     0.61654    0.00391
     0.63437    0.00746
     0.65220    0.01136
     0.67003    0.01567
     0.68788    0.02037
     0.70573    0.02545
     0.72360    0.03091
     0.74146    0.03678
     0.75932    0.04308
     0.77718    0.04980
     0.79502    0.05690
     0.81285    0.06427
     0.83065    0.07169
     0.84841    0.07885
     0.86606    0.08538
     0.88357    0.09101
     0.90091    0.09583
     0.91805    0.09999
     0.93479    0.10330
     0.95072    0.10579
     0.96541    0.10757
     0.97870    0.10882
     0.99062    0.10969
     1.00000    0.11036
