#      x          Cp  
     1.00000    0.05024
     0.99062    0.04725
     0.97870    0.04295
     0.96541    0.03747
     0.95072    0.03055
     0.93479    0.02202
     0.91805    0.01192
     0.90091    0.00037
     0.88357   -0.01253
     0.86606   -0.02677
     0.84841   -0.04231
     0.83065   -0.05908
     0.81285   -0.07697
     0.79502   -0.09593
     0.77718   -0.11590
     0.75932   -0.13680
     0.74146   -0.15860
     0.72360   -0.18123
     0.70573   -0.20465
     0.68788   -0.22882
     0.67003   -0.25369
     0.65220   -0.27921
     0.63437   -0.30534
     0.61654   -0.33208
     0.59872   -0.35951
     0.58091   -0.38769
     0.56312   -0.41658
     0.54535   -0.44615
     0.52759   -0.47642
     0.50984   -0.50756
     0.49211   -0.53976
     0.47445   -0.57300
     0.45686   -0.60695
     0.43930   -0.64121
     0.42173   -0.67599
     0.40416   -0.71208
     0.38668   -0.75061
     0.36942   -0.78982
     0.35239   -0.82627
     0.33552   -0.85526
     0.31872   -0.88289
     0.30188   -0.91911
     0.28494   -0.97801
     0.26785   -1.04926
     0.25069   -1.12302
     0.23361   -1.20674
     0.21675   -1.29990
     0.20017   -1.40221
     0.18395   -1.51412
     0.16817   -1.63659
     0.15291   -1.76957
     0.13828   -1.91159
     0.12436   -2.06299
     0.11128   -2.22780
     0.09913   -2.41780
     0.08797   -2.68966
     0.07782   -3.17339
     0.06865   -3.92635
     0.06043   -4.21449
     0.05308   -4.24299
     0.04652   -4.27086
     0.04067   -4.30366
     0.03544   -4.34778
     0.03077   -4.41113
     0.02657   -4.50298
     0.02281   -4.62678
     0.01944   -4.78043
     0.01642   -4.94871
     0.01373   -5.10330
     0.01134   -5.22404
     0.00922   -5.30014
     0.00735   -5.32811
     0.00569   -5.31915
     0.00425   -5.30171
     0.00303   -5.28102
     0.00202   -5.23606
     0.00122   -5.14928
     0.00063   -4.99949
     0.00023   -4.75997
     0.00003   -4.39070
     0.00003   -3.84406
     0.00023   -3.18368
     0.00063   -2.52105
     0.00122   -1.89991
     0.00202   -1.34249
     0.00303   -0.85695
     0.00425   -0.44599
     0.00569   -0.10903
     0.00735    0.16773
     0.00922    0.39679
     0.01134    0.58228
     0.01373    0.72780
     0.01642    0.83781
     0.01944    0.91606
     0.02281    0.96703
     0.02657    0.99477
     0.03077    1.00321
     0.03544    0.99594
     0.04067    0.97581
     0.04652    0.94594
     0.05308    0.90826
     0.06043    0.86516
     0.06865    0.81836
     0.07782    0.77042
     0.08797    0.72219
     0.09913    0.67516
     0.11128    0.63075
     0.12436    0.58992
     0.13828    0.55244
     0.15291    0.51876
     0.16817    0.48917
     0.18395    0.46312
     0.20017    0.44016
     0.21675    0.42010
     0.23361    0.40261
     0.25069    0.38697
     0.26785    0.37212
     0.28494    0.36214
     0.30188    0.35255
     0.31872    0.33352
     0.33552    0.30877
     0.35239    0.28466
     0.36942    0.26725
     0.38668    0.25412
     0.40416    0.24260
     0.42173    0.23086
     0.43930    0.21948
     0.45686    0.20913
     0.47445    0.20003
     0.49211    0.19176
     0.50984    0.18383
     0.52759    0.17610
     0.54535    0.16870
     0.56312    0.16174
     0.58091    0.15519
     0.59872    0.14892
     0.61654    0.14281
     0.63437    0.13690
     0.65220    0.13127
     0.67003    0.12596
     0.68788    0.12093
     0.70573    0.11608
     0.72360    0.11136
     0.74146    0.10678
     0.75932    0.10232
     0.77718    0.09799
     0.79502    0.09376
     0.81285    0.08963
     0.83065    0.08563
     0.84841    0.08180
     0.86606    0.07823
     0.88357    0.07488
     0.90091    0.07172
     0.91805    0.06872
     0.93479    0.06595
     0.95072    0.06353
     0.96541    0.06155
     0.97870    0.05965
     0.99062    0.05875
     1.00000    0.05024
