#      x          Cp  
     1.00000    0.09211
     0.99062    0.07916
     0.97870    0.06087
     0.96541    0.04172
     0.95072    0.02170
     0.93479    0.00137
     0.91805   -0.01865
     0.90091   -0.03795
     0.88357   -0.05648
     0.86606   -0.07433
     0.84841   -0.09150
     0.83065   -0.10803
     0.81285   -0.12401
     0.79502   -0.13957
     0.77718   -0.15484
     0.75932   -0.16986
     0.74146   -0.18470
     0.72360   -0.19942
     0.70573   -0.21408
     0.68788   -0.22873
     0.67003   -0.24339
     0.65220   -0.25798
     0.63437   -0.27243
     0.61654   -0.28687
     0.59872   -0.30148
     0.58091   -0.31640
     0.56312   -0.33152
     0.54535   -0.34667
     0.52759   -0.36181
     0.50984   -0.37719
     0.49211   -0.39322
     0.47445   -0.40981
     0.45686   -0.42619
     0.43930   -0.44139
     0.42173   -0.45566
     0.40416   -0.47035
     0.38668   -0.48771
     0.36942   -0.50478
     0.35239   -0.51592
     0.33552   -0.51249
     0.31872   -0.50452
     0.30188   -0.50573
     0.28494   -0.53430
     0.26785   -0.56807
     0.25069   -0.59506
     0.23361   -0.64063
     0.21675   -0.76316
     0.20017   -1.00760
     0.18395   -1.03267
     0.16817   -1.05708
     0.15291   -1.08378
     0.13828   -1.11563
     0.12436   -1.15522
     0.11128   -1.20397
     0.09913   -1.26158
     0.08797   -1.32663
     0.07782   -1.39493
     0.06865   -1.46257
     0.06043   -1.52455
     0.05308   -1.57891
     0.04652   -1.62605
     0.04067   -1.66368
     0.03544   -1.68866
     0.03077   -1.70104
     0.02657   -1.70202
     0.02281   -1.68680
     0.01944   -1.65349
     0.01642   -1.60301
     0.01373   -1.53295
     0.01134   -1.44159
     0.00922   -1.32744
     0.00735   -1.19017
     0.00569   -1.03695
     0.00425   -0.88217
     0.00303   -0.72823
     0.00202   -0.56845
     0.00122   -0.40007
     0.00063   -0.22110
     0.00023   -0.03169
     0.00003    0.16840
     0.00003    0.37627
     0.00023    0.56939
     0.00063    0.72776
     0.00122    0.84838
     0.00202    0.93177
     0.00303    0.98184
     0.00425    1.00220
     0.00569    0.99740
     0.00735    0.97130
     0.00922    0.92832
     0.01134    0.87205
     0.01373    0.80653
     0.01642    0.73431
     0.01944    0.65852
     0.02281    0.58114
     0.02657    0.50489
     0.03077    0.43139
     0.03544    0.36043
     0.04067    0.29372
     0.04652    0.23291
     0.05308    0.17758
     0.06043    0.12716
     0.06865    0.08339
     0.07782    0.04743
     0.08797    0.01732
     0.09913   -0.00696
     0.11128   -0.02495
     0.12436   -0.03700
     0.13828   -0.04515
     0.15291   -0.04954
     0.16817   -0.05038
     0.18395   -0.04877
     0.20017   -0.04544
     0.21675   -0.04067
     0.23361   -0.03489
     0.25069   -0.02891
     0.26785   -0.02375
     0.28494   -0.01545
     0.30188   -0.00918
     0.31872   -0.01406
     0.33552   -0.02639
     0.35239   -0.03912
     0.36942   -0.04499
     0.38668   -0.04650
     0.40416   -0.04646
     0.42173   -0.04665
     0.43930   -0.04641
     0.45686   -0.04519
     0.47445   -0.04283
     0.49211   -0.03979
     0.50984   -0.03649
     0.52759   -0.03304
     0.54535   -0.02932
     0.56312   -0.02523
     0.58091   -0.02079
     0.59872   -0.01606
     0.61654   -0.01109
     0.63437   -0.00582
     0.65220   -0.00017
     0.67003    0.00592
     0.68788    0.01243
     0.70573    0.01933
     0.72360    0.02656
     0.74146    0.03409
     0.75932    0.04178
     0.77718    0.04942
     0.79502    0.05673
     0.81285    0.06342
     0.83065    0.06929
     0.84841    0.07442
     0.86606    0.07889
     0.88357    0.08253
     0.90091    0.08539
     0.91805    0.08756
     0.93479    0.08915
     0.95072    0.09025
     0.96541    0.09099
     0.97870    0.09147
     0.99062    0.09180
     1.00000    0.09211
